tag,id,cluster
World,215,-1
World,216,19
World,217,33
World,218,26
World,219,18
World,220,24
World,221,18
World,222,33
World,223,19
World,224,-1
World,225,-1
World,226,6
World,227,-1
World,228,20
World,229,16
World,230,15
World,231,-1
World,232,23
World,233,26
World,234,33
World,235,-1
World,236,3
World,237,-1
World,238,-1
World,239,16
World,240,33
World,241,19
World,242,26
World,243,-1
World,244,-1
World,245,8
World,246,26
World,247,35
World,248,-1
World,249,27
World,250,-1
World,251,19
World,252,15
World,253,2
World,254,19
World,255,18
World,256,18
World,257,26
World,258,-1
World,259,28
World,260,36
World,261,3
World,262,15
World,263,18
World,264,22
World,265,16
World,266,22
World,267,-1
World,268,24
World,269,-1
World,270,25
World,271,-1
World,272,19
World,273,-1
World,274,15
World,275,18
World,276,-1
World,277,33
World,278,-1
World,279,23
World,280,-1
World,281,-1
World,282,29
World,283,35
World,284,22
World,285,26
World,286,28
World,287,-1
World,288,16
World,289,-1
World,290,-1
World,291,-1
World,292,-1
World,293,0
World,294,26
World,295,-1
World,296,36
World,297,18
World,298,-1
World,299,24
World,300,26
World,301,-1
World,302,15
World,303,-1
World,304,31
World,305,51
World,306,36
World,307,33
World,308,36
World,309,18
World,310,19
World,311,26
World,312,15
World,313,32
World,314,19
World,315,26
World,316,19
World,317,7
World,318,19
World,319,-1
World,320,19
World,321,16
World,322,16
World,323,3
World,324,33
World,325,15
World,326,16
World,327,15
World,328,-1
World,329,33
World,330,-1
World,331,-1
World,332,19
World,333,-1
World,334,26
World,335,-1
World,336,15
World,337,3
World,338,36
World,339,23
World,340,24
World,341,-1
World,342,-1
World,343,15
World,344,18
World,345,19
World,346,36
World,347,26
World,348,-1
World,349,26
World,350,36
World,351,19
World,352,22
World,353,-1
World,354,26
World,355,-1
World,356,16
World,357,-1
World,358,18
World,359,34
World,360,-1
World,361,26
World,362,23
World,363,-1
World,364,26
World,365,23
World,366,15
World,367,-1
World,368,16
World,369,26
World,370,19
World,371,23
World,372,15
World,373,15
World,374,-1
World,375,19
World,376,15
World,377,-1
World,378,7
World,379,16
World,380,19
World,381,-1
World,382,15
World,383,29
World,384,-1
World,385,33
World,386,18
World,387,15
World,388,2
World,389,-1
World,390,-1
World,391,15
World,392,3
World,393,33
World,394,33
World,395,19
World,396,19
World,397,-1
World,398,-1
World,399,15
World,400,34
World,401,-1
World,402,19
World,403,15
World,404,-1
World,405,1
World,406,22
World,407,16
World,408,19
World,409,19
World,410,-1
World,411,15
World,412,15
World,413,-1
World,414,22
World,415,28
World,416,26
World,417,36
World,418,26
World,419,26
World,420,15
World,421,26
World,422,15
World,423,16
World,424,3
World,425,23
World,426,-1
World,427,16
World,428,16
World,429,15
World,430,33
World,431,26
World,432,34
World,433,-1
World,434,43
World,435,-1
World,436,-1
World,437,34
World,438,26
World,439,15
World,440,28
World,441,19
World,442,-1
World,443,-1
World,444,15
World,445,3
World,446,-1
World,447,19
World,448,-1
World,449,26
World,450,29
World,451,8
World,452,18
World,453,24
World,454,19
World,455,15
World,456,-1
World,457,29
World,458,-1
World,459,19
World,460,26
World,461,-1
World,462,-1
World,463,28
World,464,9
World,465,23
World,466,26
World,467,36
World,468,28
World,469,19
World,470,24
World,471,15
World,472,15
World,473,18
World,474,16
World,475,-1
World,476,33
World,477,4
World,478,-1
World,479,26
World,480,35
World,481,28
World,482,-1
World,483,13
World,484,16
World,485,19
World,486,15
World,487,16
World,488,-1
World,489,3
World,490,-1
World,491,34
World,492,24
World,493,24
World,494,-1
World,495,16
World,496,34
World,497,23
World,498,23
World,499,-1
World,500,23
World,501,15
World,502,-1
World,503,15
World,504,19
World,505,-1
World,506,16
World,507,19
World,508,33
World,509,11
World,510,26
World,511,34
World,512,5
World,513,19
World,514,15
World,515,35
World,516,36
World,517,-1
World,518,33
World,519,-1
World,520,23
World,521,-1
World,522,-1
World,523,26
World,524,-1
World,525,-1
World,526,33
World,527,16
World,528,33
World,529,29
World,530,26
World,531,-1
World,532,-1
World,533,-1
World,534,18
World,535,8
World,536,15
World,537,-1
World,538,6
World,539,16
World,540,29
World,541,22
World,542,36
World,543,19
World,544,16
World,545,26
World,546,26
World,547,3
World,548,19
World,549,-1
World,550,36
World,551,18
World,552,15
World,553,4
World,554,35
World,555,3
World,556,-1
World,557,33
World,558,33
World,559,35
World,560,26
World,561,35
World,562,-1
World,563,28
World,564,16
World,565,-1
World,566,-1
World,567,19
World,568,18
World,569,15
World,570,-1
World,571,23
World,572,26
World,573,19
World,574,-1
World,575,-1
World,576,3
World,577,15
World,578,26
World,579,4
World,580,15
World,581,22
World,582,18
World,583,26
World,584,24
World,585,-1
World,586,19
World,587,38
World,588,15
World,589,23
World,590,-1
World,591,-1
World,592,10
World,593,26
World,594,18
World,595,18
World,596,22
World,597,2
World,598,35
World,599,15
World,600,27
World,601,33
World,602,-1
World,603,38
World,604,-1
World,605,26
World,606,15
World,607,34
World,608,-1
World,609,33
World,610,19
World,611,28
World,612,6
World,613,26
World,614,26
World,615,-1
World,616,23
World,617,6
World,618,15
World,619,-1
World,620,18
World,621,19
World,622,19
World,623,15
World,624,-1
World,625,11
World,626,-1
World,627,15
World,628,16
World,629,-1
World,630,51
World,631,26
World,632,-1
World,633,-1
World,634,-1
World,635,19
World,636,15
World,637,33
World,638,26
World,639,18
World,640,16
World,641,-1
World,642,15
World,643,-1
World,644,-1
World,645,-1
World,646,19
World,647,16
World,648,18
World,649,19
World,650,18
World,651,-1
World,652,18
World,653,-1
World,654,24
World,655,27
World,656,28
World,657,-1
World,658,8
World,659,16
World,660,15
World,661,22
World,662,4
World,663,35
World,664,15
World,665,27
World,666,22
World,667,-1
World,668,16
World,669,15
World,670,32
World,671,35
World,672,22
World,673,-1
World,674,22
World,675,26
World,676,35
World,677,22
World,678,19
World,679,-1
World,680,35
World,681,19
World,682,19
World,683,-1
World,684,26
World,685,-1
World,686,16
World,687,-1
World,688,-1
World,689,-1
World,690,-1
World,691,22
World,692,16
World,693,26
World,694,-1
World,695,26
World,696,-1
World,697,23
World,698,35
World,699,24
World,700,29
World,701,-1
World,702,16
World,703,16
World,704,26
World,705,16
World,706,-1
World,707,36
World,708,36
World,709,23
World,710,38
World,711,19
World,712,15
World,713,-1
World,714,9
World,715,18
World,716,-1
World,717,15
World,718,-1
World,719,15
World,720,28
World,721,-1
World,722,26
World,723,-1
World,724,-1
World,725,15
World,726,32
World,727,-1
World,728,26
World,729,19
World,730,-1
World,731,28
World,732,15
World,733,23
World,734,23
World,735,-1
World,736,33
World,737,16
World,738,6
World,739,-1
World,740,26
World,741,-1
World,742,29
World,743,16
World,744,36
World,745,-1
World,746,26
World,747,33
World,748,-1
World,749,18
World,750,48
World,751,26
World,752,19
World,753,29
World,754,26
World,755,19
World,756,23
World,757,19
World,758,19
World,759,29
World,760,26
World,761,15
World,762,19
World,763,15
World,764,-1
World,765,42
World,766,33
World,767,18
World,768,16
World,769,-1
World,770,3
World,771,33
World,772,-1
World,773,19
World,774,36
World,775,34
World,776,24
World,777,33
World,778,35
World,779,-1
World,780,-1
World,781,16
World,782,19
World,783,15
World,784,33
World,785,16
World,786,19
World,787,18
World,788,-1
World,789,24
World,790,23
World,791,2
World,792,-1
World,793,-1
World,794,-1
World,795,15
World,796,29
World,797,16
World,798,4
World,799,36
World,800,18
World,801,-1
World,802,29
World,803,34
World,804,17
World,805,16
World,806,15
World,807,-1
World,808,15
World,809,-1
World,810,23
World,811,-1
World,812,19
World,813,-1
World,814,22
World,815,26
World,816,-1
World,817,34
World,818,18
World,819,24
World,820,15
World,821,33
World,822,34
World,823,26
World,824,-1
World,825,15
World,826,24
World,827,11
World,828,-1
World,829,-1
World,830,35
World,831,15
World,832,26
World,833,24
World,834,-1
World,835,26
World,836,-1
World,837,19
World,838,-1
World,839,26
World,840,-1
World,841,-1
World,842,-1
World,843,33
World,844,33
World,845,19
World,846,-1
World,847,18
World,848,-1
World,849,22
World,850,38
World,851,-1
World,852,-1
World,853,16
World,854,11
World,855,36
World,856,-1
World,857,-1
World,858,15
World,859,34
World,860,23
World,861,34
World,862,-1
World,863,-1
World,864,-1
World,865,26
World,866,-1
World,867,-1
World,868,-1
World,869,8
World,870,36
World,871,28
World,872,15
World,873,18
World,874,33
World,875,34
World,876,15
World,877,18
World,878,-1
World,879,22
World,880,-1
World,881,15
World,882,-1
World,883,16
World,884,-1
World,885,15
World,886,19
World,887,36
World,888,4
World,889,-1
World,890,-1
World,891,-1
World,892,-1
World,893,11
World,894,-1
World,895,26
World,896,-1
World,897,15
World,898,-1
World,899,37
World,900,19
World,901,29
World,902,19
World,903,23
World,904,-1
World,905,-1
World,906,27
World,907,19
World,908,-1
World,909,3
World,910,36
World,911,18
World,912,16
World,913,22
World,914,26
World,915,31
World,916,-1
World,917,26
World,918,-1
World,919,-1
World,920,35
World,921,16
World,922,26
World,923,29
World,924,26
World,925,26
World,926,35
World,927,34
World,928,-1
World,929,3
World,930,-1
World,931,22
World,932,-1
World,933,24
World,934,15
World,935,-1
World,936,18
World,937,24
World,938,35
World,939,23
World,940,-1
World,941,-1
World,942,23
World,943,33
World,944,-1
World,945,-1
World,946,8
World,947,-1
World,948,36
World,949,38
World,950,28
World,951,26
World,952,15
World,953,26
World,954,-1
World,955,26
World,956,19
World,957,15
World,958,16
World,959,26
World,960,33
World,961,15
World,962,26
World,963,19
World,964,-1
World,965,26
World,966,16
World,967,16
World,968,-1
World,969,-1
World,970,33
World,971,29
World,972,33
World,973,3
World,974,-1
World,975,-1
World,976,33
World,977,-1
World,978,-1
World,979,26
World,980,6
World,981,-1
World,982,31
World,983,26
World,984,36
World,985,18
World,986,16
World,987,15
World,988,19
World,989,-1
World,990,19
World,991,16
World,992,36
World,993,-1
World,994,33
World,995,18
World,996,36
World,997,19
World,998,24
World,999,18
Sports,1000,21
Sports,1001,-1
Sports,1002,8
Sports,1003,17
Sports,1004,20
Sports,1005,17
Sports,1006,2
Sports,1007,21
Sports,1008,20
Sports,1009,8
Sports,1010,4
Sports,1011,0
Sports,1012,9
Sports,1013,-1
Sports,1014,8
Sports,1015,4
Sports,1016,-1
Sports,1017,-1
Sports,1018,4
Sports,1019,0
Sports,1020,-1
Sports,1021,8
Sports,1022,8
Sports,1023,21
Sports,1024,7
Sports,1025,-1
Sports,1026,9
Sports,1027,21
Sports,1028,14
Sports,1029,-1
Sports,1030,2
Sports,1031,2
Sports,1032,0
Sports,1033,4
Sports,1034,-1
Sports,1035,21
Sports,1036,7
Sports,1037,12
Sports,1038,-1
Sports,1039,-1
Sports,1040,8
Sports,1041,21
Sports,1042,-1
Sports,1043,4
Sports,1044,4
Sports,1045,2
Sports,1046,4
Sports,1047,21
Sports,1048,8
Sports,1049,5
Sports,1050,-1
Sports,1051,21
Sports,1052,17
Sports,1053,7
Sports,1054,4
Sports,1055,4
Sports,1056,4
Sports,1057,8
Sports,1058,17
Sports,1059,4
Sports,1060,0
Sports,1061,9
Sports,1062,7
Sports,1063,-1
Sports,1064,5
Sports,1065,17
Sports,1066,-1
Sports,1067,17
Sports,1068,7
Sports,1069,-1
Sports,1070,-1
Sports,1071,0
Sports,1072,4
Sports,1073,17
Sports,1074,0
Sports,1075,2
Sports,1076,-1
Sports,1077,4
Sports,1078,0
Sports,1079,17
Sports,1080,12
Sports,1081,-1
Sports,1082,17
Sports,1083,-1
Sports,1084,21
Sports,1085,-1
Sports,1086,-1
Sports,1087,5
Sports,1088,0
Sports,1089,8
Sports,1090,20
Sports,1091,-1
Sports,1092,8
Sports,1093,-1
Sports,1094,8
Sports,1095,4
Sports,1096,-1
Sports,1097,-1
Sports,1098,4
Sports,1099,8
Sports,1100,-1
Sports,1101,4
Sports,1102,7
Sports,1103,4
Sports,1104,4
Sports,1105,4
Sports,1106,17
Sports,1107,4
Sports,1108,21
Sports,1109,-1
Sports,1110,4
Sports,1111,4
Sports,1112,17
Sports,1113,0
Sports,1114,8
Sports,1115,21
Sports,1116,12
Sports,1117,10
Sports,1118,-1
Sports,1119,-1
Sports,1120,3
Sports,1121,4
Sports,1122,9
Sports,1123,17
Sports,1124,7
Sports,1125,17
Sports,1126,0
Sports,1127,0
Sports,1128,21
Sports,1129,9
Sports,1130,4
Sports,1131,2
Sports,1132,2
Sports,1133,-1
Sports,1134,4
Sports,1135,10
Sports,1136,-1
Sports,1137,7
Sports,1138,8
Sports,1139,-1
Sports,1140,17
Sports,1141,21
Sports,1142,12
Sports,1143,-1
Sports,1144,4
Sports,1145,17
Sports,1146,2
Sports,1147,8
Sports,1148,8
Sports,1149,21
Sports,1150,-1
Sports,1151,4
Sports,1152,17
Sports,1153,8
Sports,1154,2
Sports,1155,-1
Sports,1156,0
Sports,1157,8
Sports,1158,0
Sports,1159,-1
Sports,1160,-1
Sports,1161,4
Sports,1162,8
Sports,1163,21
Sports,1164,21
Sports,1165,4
Sports,1166,7
Sports,1167,-1
Sports,1168,0
Sports,1169,20
Sports,1170,0
Sports,1171,5
Sports,1172,-1
Sports,1173,5
Sports,1174,0
Sports,1175,8
Sports,1176,4
Sports,1177,8
Sports,1178,17
Sports,1179,-1
Sports,1180,2
Sports,1181,8
Sports,1182,17
Sports,1183,20
Sports,1184,-1
Sports,1185,-1
Sports,1186,4
Sports,1187,20
Sports,1188,-1
Sports,1189,5
Sports,1190,-1
Sports,1191,-1
Sports,1192,-1
Sports,1193,7
Sports,1194,2
Sports,1195,-1
Sports,1196,-1
Sports,1197,4
Sports,1198,-1
Sports,1199,8
Sports,1200,4
Sports,1201,0
Sports,1202,4
Sports,1203,4
Sports,1204,2
Sports,1205,21
Sports,1206,4
Sports,1207,4
Sports,1208,8
Sports,1209,17
Sports,1210,21
Sports,1211,32
Sports,1212,9
Sports,1213,9
Sports,1214,0
Sports,1215,-1
Sports,1216,-1
Sports,1217,0
Sports,1218,10
Sports,1219,17
Sports,1220,7
Sports,1221,17
Sports,1222,4
Sports,1223,-1
Sports,1224,4
Sports,1225,8
Sports,1226,8
Sports,1227,0
Sports,1228,-1
Sports,1229,5
Sports,1230,8
Sports,1231,20
Sports,1232,9
Sports,1233,2
Sports,1234,-1
Sports,1235,5
Sports,1236,4
Sports,1237,-1
Sports,1238,20
Sports,1239,21
Sports,1240,-1
Sports,1241,2
Sports,1242,2
Sports,1243,9
Sports,1244,4
Sports,1245,4
Sports,1246,4
Sports,1247,21
Sports,1248,4
Sports,1249,9
Sports,1250,21
Sports,1251,7
Sports,1252,5
Sports,1253,2
Sports,1254,0
Sports,1255,9
Sports,1256,17
Sports,1257,7
Sports,1258,17
Sports,1259,8
Sports,1260,4
Sports,1261,10
Sports,1262,-1
Sports,1263,7
Sports,1264,-1
Sports,1265,38
Sports,1266,5
Sports,1267,-1
Sports,1268,-1
Sports,1269,7
Sports,1270,21
Sports,1271,2
Sports,1272,21
Sports,1273,-1
Sports,1274,4
Sports,1275,0
Sports,1276,8
Sports,1277,-1
Sports,1278,19
Sports,1279,4
Sports,1280,4
Sports,1281,0
Sports,1282,4
Sports,1283,0
Sports,1284,8
Sports,1285,9
Sports,1286,-1
Sports,1287,-1
Sports,1288,2
Sports,1289,32
Sports,1290,9
Sports,1291,8
Sports,1292,0
Sports,1293,4
Sports,1294,21
Sports,1295,4
Sports,1296,0
Sports,1297,12
Sports,1298,-1
Sports,1299,21
Sports,1300,21
Sports,1301,17
Sports,1302,12
Sports,1303,8
Sports,1304,-1
Sports,1305,4
Sports,1306,8
Sports,1307,4
Sports,1308,17
Sports,1309,8
Sports,1310,2
Sports,1311,5
Sports,1312,9
Sports,1313,8
Sports,1314,4
Sports,1315,-1
Sports,1316,8
Sports,1317,0
Sports,1318,8
Sports,1319,2
Sports,1320,4
Sports,1321,9
Sports,1322,8
Sports,1323,7
Sports,1324,4
Sports,1325,2
Sports,1326,-1
Sports,1327,8
Sports,1328,-1
Sports,1329,21
Sports,1330,17
Sports,1331,12
Sports,1332,7
Sports,1333,4
Sports,1334,21
Sports,1335,4
Sports,1336,0
Sports,1337,17
Sports,1338,5
Sports,1339,4
Sports,1340,8
Sports,1341,8
Sports,1342,17
Sports,1343,-1
Sports,1344,2
Sports,1345,4
Sports,1346,8
Sports,1347,-1
Sports,1348,17
Sports,1349,-1
Sports,1350,4
Sports,1351,-1
Sports,1352,-1
Sports,1353,8
Sports,1354,17
Sports,1355,5
Sports,1356,12
Sports,1357,-1
Sports,1358,21
Sports,1359,0
Sports,1360,-1
Sports,1361,20
Sports,1362,17
Sports,1363,17
Sports,1364,8
Sports,1365,17
Sports,1366,4
Sports,1367,0
Sports,1368,8
Sports,1369,4
Sports,1370,4
Sports,1371,4
Sports,1372,17
Sports,1373,17
Sports,1374,21
Sports,1375,8
Sports,1376,9
Sports,1377,17
Sports,1378,1
Sports,1379,5
Sports,1380,17
Sports,1381,0
Sports,1382,4
Sports,1383,4
Sports,1384,17
Sports,1385,9
Sports,1386,-1
Sports,1387,17
Sports,1388,-1
Sports,1389,9
Sports,1390,4
Sports,1391,-1
Sports,1392,-1
Sports,1393,4
Sports,1394,-1
Sports,1395,8
Sports,1396,8
Sports,1397,10
Sports,1398,-1
Sports,1399,17
Sports,1400,4
Sports,1401,8
Sports,1402,4
Sports,1403,10
Sports,1404,7
Sports,1405,-1
Sports,1406,-1
Sports,1407,22
Sports,1408,4
Sports,1409,21
Sports,1410,8
Sports,1411,5
Sports,1412,12
Sports,1413,-1
Sports,1414,8
Sports,1415,-1
Sports,1416,4
Sports,1417,4
Sports,1418,-1
Sports,1419,7
Sports,1420,2
Sports,1421,-1
Sports,1422,-1
Sports,1423,20
Sports,1424,8
Sports,1425,5
Sports,1426,21
Sports,1427,8
Sports,1428,17
Sports,1429,17
Sports,1430,12
Sports,1431,4
Sports,1432,17
Sports,1433,20
Sports,1434,-1
Sports,1435,20
Sports,1436,2
Sports,1437,5
Sports,1438,17
Sports,1439,17
Sports,1440,0
Sports,1441,9
Sports,1442,4
Sports,1443,8
Sports,1444,-1
Sports,1445,-1
Sports,1446,-1
Sports,1447,2
Sports,1448,-1
Sports,1449,4
Sports,1450,0
Sports,1451,10
Sports,1452,2
Sports,1453,-1
Sports,1454,4
Sports,1455,8
Sports,1456,21
Sports,1457,4
Sports,1458,-1
Sports,1459,8
Sports,1460,17
Sports,1461,7
Sports,1462,0
Sports,1463,2
Sports,1464,2
Sports,1465,2
Sports,1466,20
Sports,1467,9
Sports,1468,4
Sports,1469,12
Sports,1470,4
Sports,1471,-1
Sports,1472,17
Sports,1473,5
Sports,1474,21
Sports,1475,-1
Sports,1476,2
Sports,1477,4
Sports,1478,4
Sports,1479,7
Sports,1480,8
Sports,1481,17
Sports,1482,8
Sports,1483,9
Sports,1484,4
Sports,1485,20
Sports,1486,17
Sports,1487,4
Sports,1488,9
Sports,1489,-1
Sports,1490,8
Sports,1491,8
Sports,1492,17
Sports,1493,17
Sports,1494,4
Sports,1495,9
Sports,1496,-1
Sports,1497,-1
Sports,1498,4
Sports,1499,4
Sports,1500,-1
Sports,1501,-1
Sports,1502,8
Sports,1503,20
Sports,1504,18
Sports,1505,10
Sports,1506,-1
Sports,1507,4
Sports,1508,0
Sports,1509,8
Sports,1510,9
Sports,1511,2
Sports,1512,21
Sports,1513,8
Sports,1514,17
Sports,1515,17
Sports,1516,4
Sports,1517,-1
Sports,1518,17
Sports,1519,0
Sports,1520,9
Sports,1521,-1
Sports,1522,21
Sports,1523,8
Sports,1524,12
Sports,1525,7
Sports,1526,21
Sports,1527,7
Sports,1528,-1
Sports,1529,8
Sports,1530,4
Sports,1531,8
Sports,1532,4
Sports,1533,21
Sports,1534,20
Sports,1535,8
Sports,1536,-1
Sports,1537,10
Sports,1538,0
Sports,1539,4
Sports,1540,6
Sports,1541,4
Sports,1542,-1
Sports,1543,12
Sports,1544,0
Sports,1545,-1
Sports,1546,12
Sports,1547,4
Sports,1548,21
Sports,1549,17
Sports,1550,0
Sports,1551,-1
Sports,1552,0
Sports,1553,-1
Sports,1554,17
Sports,1555,-1
Sports,1556,8
Sports,1557,0
Sports,1558,-1
Sports,1559,20
Sports,1560,21
Sports,1561,17
Sports,1562,-1
Sports,1563,-1
Sports,1564,4
Sports,1565,12
Sports,1566,10
Sports,1567,-1
Sports,1568,17
Sports,1569,10
Sports,1570,7
Sports,1571,2
Sports,1572,0
Sports,1573,0
Sports,1574,-1
Sports,1575,8
Sports,1576,4
Sports,1577,4
Sports,1578,17
Sports,1579,17
Sports,1580,-1
Sports,1581,5
Sports,1582,8
Sports,1583,9
Sports,1584,-1
Sports,1585,10
Sports,1586,4
Sports,1587,9
Sports,1588,-1
Sports,1589,-1
Sports,1590,0
Sports,1591,-1
Sports,1592,4
Sports,1593,8
Sports,1594,7
Sports,1595,21
Sports,1596,8
Sports,1597,21
Sports,1598,9
Sports,1599,9
Sports,1600,-1
Sports,1601,2
Sports,1602,-1
Sports,1603,-1
Sports,1604,4
Sports,1605,32
Sports,1606,21
Sports,1607,-1
Sports,1608,10
Sports,1609,17
Sports,1610,12
Sports,1611,-1
Sports,1612,2
Sports,1613,17
Sports,1614,-1
Sports,1615,8
Sports,1616,8
Sports,1617,8
Sports,1618,10
Sports,1619,8
Sports,1620,12
Sports,1621,0
Sports,1622,4
Sports,1623,2
Sports,1624,-1
Sports,1625,-1
Sports,1626,4
Sports,1627,17
Sports,1628,10
Sports,1629,-1
Sports,1630,21
Sports,1631,17
Sports,1632,4
Sports,1633,-1
Sports,1634,17
Sports,1635,21
Sports,1636,-1
Sports,1637,2
Sports,1638,4
Sports,1639,15
Sports,1640,8
Sports,1641,17
Sports,1642,21
Sports,1643,8
Sports,1644,4
Sports,1645,4
Sports,1646,17
Sports,1647,21
Sports,1648,0
Sports,1649,17
Sports,1650,5
Sports,1651,-1
Sports,1652,8
Sports,1653,4
Sports,1654,4
Sports,1655,21
Sports,1656,2
Sports,1657,-1
Sports,1658,-1
Sports,1659,4
Sports,1660,17
Sports,1661,2
Sports,1662,0
Sports,1663,17
Sports,1664,-1
Sports,1665,4
Sports,1666,0
Sports,1667,8
Sports,1668,9
Sports,1669,17
Sports,1670,4
Sports,1671,2
Sports,1672,12
Sports,1673,-1
Sports,1674,-1
Sports,1675,8
Sports,1676,4
Sports,1677,4
Sports,1678,12
Sports,1679,7
Sports,1680,5
Sports,1681,4
Sports,1682,21
Sports,1683,4
Sports,1684,2
Sports,1685,12
Sports,1686,4
Sports,1687,17
Sports,1688,8
Sports,1689,17
Sports,1690,10
Sports,1691,-1
Sports,1692,17
Sports,1693,4
Sports,1694,7
Sports,1695,2
Sports,1696,2
Sports,1697,4
Sports,1698,8
Sports,1699,8
Sports,1700,-1
Sports,1701,9
Sports,1702,4
Sports,1703,2
Sports,1704,-1
Sports,1705,4
Sports,1706,10
Sports,1707,12
Sports,1708,17
Sports,1709,12
Sports,1710,17
Sports,1711,9
Sports,1712,2
Sports,1713,-1
Sports,1714,-1
Sports,1715,17
Sports,1716,8
Sports,1717,4
Sports,1718,-1
Sports,1719,8
Sports,1720,4
Sports,1721,8
Sports,1722,5
Sports,1723,-1
Sports,1724,8
Sports,1725,20
Sports,1726,-1
Sports,1727,17
Sports,1728,5
Sports,1729,4
Sports,1730,17
Sports,1731,-1
Sports,1732,4
Sports,1733,0
Sports,1734,-1
Sports,1735,5
Sports,1736,8
Sports,1737,-1
Sports,1738,17
Sports,1739,4
Sports,1740,-1
Sports,1741,8
Sports,1742,17
Sports,1743,20
Sports,1744,2
Sports,1745,4
Sports,1746,17
Sports,1747,4
Sports,1748,4
Sports,1749,21
Sports,1750,21
Sports,1751,-1
Sports,1752,4
Sports,1753,2
Sports,1754,12
Sports,1755,8
Sports,1756,2
Sports,1757,4
Sports,1758,9
Sports,1759,-1
Sports,1760,17
Sports,1761,4
Sports,1762,4
Sports,1763,4
Sports,1764,12
Sports,1765,-1
Sports,1766,-1
Sports,1767,12
Sports,1768,17
Sports,1769,0
Sports,1770,0
Sports,1771,20
Sports,1772,-1
Sports,1773,-1
Sports,1774,17
Sports,1775,8
Sports,1776,0
Sports,1777,-1
Sports,1778,8
Sports,1779,4
Sports,1780,4
Sports,1781,2
Sports,1782,8
Sports,1783,0
Sports,1784,21
Sports,1785,16
Sports,1786,21
Sports,1787,8
Sports,1788,8
Sports,1789,4
Sports,1790,2
Sports,1791,-1
Sports,1792,21
Sports,1793,-1
Sports,1794,-1
Sports,1795,4
Sports,1796,4
Sports,1797,17
Sports,1798,20
Sports,1799,0
Sports,1800,4
Sports,1801,8
Sports,1802,8
Sports,1803,0
Sports,1804,2
Sports,1805,-1
Sports,1806,8
Sports,1807,4
Sports,1808,-1
Sports,1809,17
Sports,1810,-1
Sports,1811,4
Sports,1812,-1
Sports,1813,17
Sports,1814,8
Sports,1815,17
Sports,1816,9
Sports,1817,2
Sports,1818,17
Sports,1819,4
Sports,1820,12
Sports,1821,-1
Sports,1822,8
Sports,1823,2
Sports,1824,17
Sports,1825,4
Sports,1826,-1
Sports,1827,2
Sports,1828,4
Sports,1829,9
Sports,1830,21
Sports,1831,4
Sports,1832,4
Sports,1833,4
Sports,1834,-1
Sports,1835,8
Sports,1836,4
