tag,id,cluster
World,539,1
World,540,1
World,541,1
World,542,1
World,543,1
World,544,0
World,545,1
World,546,1
World,547,3
World,548,1
World,549,1
World,550,1
World,551,1
World,552,1
World,553,0
World,554,1
World,555,1
World,556,1
World,557,1
World,558,1
World,559,1
World,560,1
World,561,1
World,562,1
World,563,1
World,564,1
World,565,1
World,566,2
World,567,1
World,568,1
World,569,1
World,570,1
World,571,1
World,572,1
World,573,1
World,574,1
World,575,1
World,576,1
World,577,1
World,578,1
World,579,0
World,580,1
World,581,1
World,582,1
World,583,1
World,584,1
World,585,3
World,586,1
World,587,1
World,588,1
World,589,1
World,590,1
World,591,1
World,592,1
World,593,1
World,594,1
World,595,1
World,596,1
World,597,0
World,598,1
World,599,1
World,600,3
World,601,1
World,602,1
World,603,1
World,604,1
World,605,1
World,606,1
World,607,1
World,608,1
World,609,1
World,610,1
World,611,1
World,612,1
World,613,1
World,614,1
World,615,1
World,616,1
World,617,0
World,618,1
World,619,0
World,620,1
World,621,1
World,622,1
World,623,1
World,624,1
World,625,2
World,626,2
World,627,1
World,628,1
World,629,1
World,630,3
World,631,1
World,632,1
World,633,1
World,634,1
World,635,1
World,636,1
World,637,1
World,638,1
World,639,1
World,640,1
World,641,1
World,642,1
World,643,2
World,644,3
World,645,0
World,646,1
World,647,1
World,648,1
World,649,1
World,650,1
World,651,1
World,652,1
World,653,1
World,654,1
World,655,3
World,656,1
World,657,1
World,658,0
World,659,1
World,660,1
World,661,1
World,662,0
World,663,1
World,664,1
World,665,3
World,666,1
World,667,1
World,668,1
World,669,1
World,670,1
World,671,1
World,672,1
World,673,1
World,674,1
World,675,1
World,676,1
World,677,1
World,678,1
World,679,1
World,680,1
World,681,1
World,682,1
World,683,1
World,684,1
World,685,1
World,686,1
World,687,1
World,688,0
World,689,1
World,690,1
World,691,1
World,692,1
World,693,1
World,694,1
World,695,1
World,696,1
World,697,1
World,698,1
World,699,1
World,700,1
World,701,1
World,702,1
World,703,1
World,704,1
World,705,1
World,706,1
World,707,1
World,708,1
World,709,1
World,710,3
World,711,1
World,712,1
World,713,1
World,714,0
World,715,1
World,716,3
World,717,1
World,718,1
World,719,1
World,720,0
World,721,1
World,722,1
World,723,1
World,724,1
World,725,1
World,726,1
World,727,0
World,728,1
World,729,1
World,730,1
World,731,1
World,732,1
World,733,1
World,734,1
World,735,1
World,736,1
World,737,1
World,738,0
World,739,1
World,740,1
World,741,1
World,742,1
World,743,1
World,744,1
World,745,2
World,746,1
World,747,1
World,748,1
World,749,0
World,750,2
World,751,1
World,752,1
World,753,1
World,754,1
World,755,1
World,756,1
World,757,1
World,758,1
World,759,1
World,760,1
World,761,1
World,762,1
World,763,1
World,764,1
World,765,2
World,766,1
World,767,1
World,768,1
World,769,1
World,770,3
World,771,1
World,772,1
World,773,1
World,774,1
World,775,1
World,776,1
World,777,1
World,778,1
World,779,1
World,780,2
World,781,1
World,782,1
World,783,1
World,784,1
World,785,1
World,786,1
World,787,1
World,788,1
World,789,1
World,790,1
World,791,0
World,792,1
World,793,1
World,794,1
World,795,1
World,796,1
World,797,1
World,798,2
World,799,1
World,800,1
World,801,1
World,802,1
World,803,1
World,804,0
World,805,1
World,806,3
World,807,1
World,808,1
World,809,0
World,810,1
World,811,1
World,812,1
World,813,1
World,814,1
World,815,1
World,816,1
World,817,1
World,818,1
World,819,1
World,820,1
World,821,1
World,822,1
World,823,1
World,824,1
World,825,1
World,826,1
World,827,2
World,828,1
World,829,1
World,830,1
World,831,1
World,832,1
World,833,1
World,834,1
World,835,1
World,836,2
World,837,1
World,838,1
World,839,1
World,840,1
World,841,1
World,842,1
World,843,1
World,844,1
World,845,1
World,846,1
World,847,1
World,848,2
World,849,1
World,850,3
World,851,1
World,852,1
World,853,1
World,854,2
World,855,1
World,856,1
World,857,3
World,858,1
World,859,1
World,860,1
World,861,1
World,862,1
World,863,1
World,864,1
World,865,1
World,866,1
World,867,1
World,868,0
World,869,0
World,870,1
World,871,1
World,872,1
World,873,1
World,874,1
World,875,1
World,876,1
World,877,1
World,878,1
World,879,1
World,880,1
World,881,1
World,882,1
World,883,1
World,884,1
World,885,1
World,886,1
World,887,1
World,888,0
World,889,1
World,890,1
World,891,2
World,892,1
World,893,3
World,894,1
World,895,1
World,896,1
World,897,1
World,898,3
World,899,3
World,900,1
World,901,1
World,902,1
World,903,1
World,904,0
World,905,1
World,906,3
World,907,1
World,908,0
World,909,1
World,910,1
World,911,1
World,912,1
World,913,1
World,914,1
World,915,3
World,916,1
World,917,1
World,918,1
World,919,1
World,920,1
World,921,1
World,922,1
World,923,1
World,924,1
World,925,1
World,926,1
World,927,1
World,928,0
World,929,1
World,930,1
World,931,1
World,932,1
World,933,1
World,934,1
World,935,1
World,936,1
World,937,1
World,938,1
World,939,1
World,940,1
World,941,1
World,942,1
World,943,1
World,944,2
World,945,1
World,946,0
World,947,2
World,948,1
World,949,3
World,950,2
World,951,1
World,952,1
World,953,1
World,954,1
World,955,1
World,956,1
World,957,1
World,958,1
World,959,1
World,960,1
World,961,1
World,962,1
World,963,1
World,964,1
World,965,1
World,966,1
World,967,1
World,968,3
World,969,1
World,970,1
World,971,3
World,972,1
World,973,1
World,974,1
World,975,1
World,976,1
World,977,1
World,978,3
World,979,1
World,980,1
World,981,1
World,982,3
World,983,1
World,984,1
World,985,0
World,986,1
World,987,1
World,988,1
World,989,1
World,990,1
World,991,1
World,992,1
World,993,1
World,994,1
World,995,1
World,996,1
World,997,1
World,998,1
World,999,1
Sports,1000,0
Sports,1001,0
Sports,1002,0
Sports,1003,0
Sports,1004,0
Sports,1005,0
Sports,1006,0
Sports,1007,0
Sports,1008,0
Sports,1009,0
Sports,1010,0
Sports,1011,0
Sports,1012,0
Sports,1013,0
Sports,1014,0
Sports,1015,0
Sports,1016,3
Sports,1017,0
Sports,1018,0
Sports,1019,0
Sports,1020,0
Sports,1021,0
Sports,1022,0
Sports,1023,0
Sports,1024,0
Sports,1025,0
Sports,1026,0
Sports,1027,0
Sports,1028,3
Sports,1029,0
Sports,1030,0
Sports,1031,0
Sports,1032,0
Sports,1033,0
Sports,1034,0
Sports,1035,0
Sports,1036,0
Sports,1037,0
Sports,1038,0
Sports,1039,0
Sports,1040,0
Sports,1041,0
Sports,1042,0
Sports,1043,0
Sports,1044,0
Sports,1045,0
Sports,1046,0
Sports,1047,0
Sports,1048,0
Sports,1049,0
Sports,1050,0
Sports,1051,0
Sports,1052,0
Sports,1053,0
Sports,1054,0
Sports,1055,0
Sports,1056,0
Sports,1057,0
Sports,1058,0
Sports,1059,0
Sports,1060,0
Sports,1061,0
Sports,1062,0
Sports,1063,0
Sports,1064,0
Sports,1065,0
Sports,1066,0
Sports,1067,0
Sports,1068,0
Sports,1069,0
Sports,1070,0
Sports,1071,0
Sports,1072,0
Sports,1073,0
Sports,1074,0
Sports,1075,0
Sports,1076,0
Sports,1077,0
Sports,1078,0
Sports,1079,0
Sports,1080,0
Sports,1081,0
Sports,1082,0
Sports,1083,0
Sports,1084,0
Sports,1085,0
Sports,1086,0
Sports,1087,0
Sports,1088,0
Sports,1089,0
Sports,1090,0
Sports,1091,0
Sports,1092,0
Sports,1093,0
Sports,1094,0
Sports,1095,0
Sports,1096,0
Sports,1097,0
Sports,1098,0
Sports,1099,0
Sports,1100,0
Sports,1101,0
Sports,1102,0
Sports,1103,0
Sports,1104,0
Sports,1105,0
Sports,1106,0
Sports,1107,0
Sports,1108,0
Sports,1109,0
Sports,1110,0
Sports,1111,0
Sports,1112,0
Sports,1113,0
Sports,1114,0
Sports,1115,0
Sports,1116,0
Sports,1117,0
Sports,1118,0
Sports,1119,0
Sports,1120,0
Sports,1121,0
Sports,1122,0
Sports,1123,0
Sports,1124,0
Sports,1125,0
Sports,1126,0
Sports,1127,0
Sports,1128,0
Sports,1129,0
Sports,1130,0
Sports,1131,0
Sports,1132,0
Sports,1133,0
Sports,1134,0
Sports,1135,0
Sports,1136,0
Sports,1137,0
Sports,1138,0
Sports,1139,0
Sports,1140,0
Sports,1141,0
Sports,1142,0
Sports,1143,0
Sports,1144,0
Sports,1145,0
Sports,1146,0
Sports,1147,0
Sports,1148,0
Sports,1149,0
Sports,1150,0
Sports,1151,0
Sports,1152,0
Sports,1153,0
Sports,1154,0
Sports,1155,0
Sports,1156,0
Sports,1157,0
Sports,1158,0
Sports,1159,0
Sports,1160,0
Sports,1161,0
Sports,1162,0
Sports,1163,0
Sports,1164,0
Sports,1165,0
Sports,1166,0
Sports,1167,0
Sports,1168,0
Sports,1169,0
Sports,1170,0
Sports,1171,2
Sports,1172,0
Sports,1173,0
Sports,1174,0
Sports,1175,0
Sports,1176,0
Sports,1177,0
Sports,1178,0
Sports,1179,0
Sports,1180,0
Sports,1181,0
Sports,1182,0
Sports,1183,0
Sports,1184,0
Sports,1185,0
Sports,1186,0
Sports,1187,0
Sports,1188,0
Sports,1189,0
Sports,1190,0
Sports,1191,0
Sports,1192,0
Sports,1193,0
Sports,1194,0
Sports,1195,3
Sports,1196,0
Sports,1197,0
Sports,1198,0
Sports,1199,0
Sports,1200,0
Sports,1201,0
Sports,1202,0
Sports,1203,0
Sports,1204,0
Sports,1205,0
Sports,1206,0
Sports,1207,0
Sports,1208,0
Sports,1209,0
Sports,1210,0
Sports,1211,1
Sports,1212,0
Sports,1213,0
Sports,1214,0
Sports,1215,0
Sports,1216,0
Sports,1217,0
Sports,1218,0
Sports,1219,0
Sports,1220,0
Sports,1221,0
Sports,1222,0
Sports,1223,0
Sports,1224,0
Sports,1225,0
Sports,1226,0
Sports,1227,0
Sports,1228,0
Sports,1229,0
Sports,1230,0
Sports,1231,0
Sports,1232,0
Sports,1233,0
Sports,1234,0
Sports,1235,0
Sports,1236,0
Sports,1237,0
Sports,1238,0
Sports,1239,0
Sports,1240,0
Sports,1241,0
Sports,1242,0
Sports,1243,0
Sports,1244,0
Sports,1245,0
Sports,1246,0
Sports,1247,0
Sports,1248,0
Sports,1249,0
Sports,1250,0
Sports,1251,0
Sports,1252,0
Sports,1253,0
Sports,1254,0
Sports,1255,0
Sports,1256,0
Sports,1257,0
Sports,1258,0
Sports,1259,0
Sports,1260,0
Sports,1261,0
Sports,1262,0
Sports,1263,0
Sports,1264,0
Sports,1265,1
Sports,1266,0
Sports,1267,0
Sports,1268,0
Sports,1269,0
Sports,1270,0
Sports,1271,0
Sports,1272,0
Sports,1273,0
Sports,1274,0
Sports,1275,0
Sports,1276,0
Sports,1277,0
Sports,1278,1
Sports,1279,0
Sports,1280,0
Sports,1281,0
Sports,1282,0
Sports,1283,0
Sports,1284,0
Sports,1285,0
Sports,1286,0
Sports,1287,0
Sports,1288,0
Sports,1289,0
Sports,1290,0
Sports,1291,0
Sports,1292,0
Sports,1293,0
Sports,1294,0
Sports,1295,0
Sports,1296,0
Sports,1297,0
Sports,1298,0
Sports,1299,0
Sports,1300,0
Sports,1301,0
Sports,1302,0
Sports,1303,0
Sports,1304,0
Sports,1305,0
Sports,1306,0
Sports,1307,0
Sports,1308,0
Sports,1309,0
Sports,1310,0
Sports,1311,0
Sports,1312,0
Sports,1313,0
Sports,1314,0
Sports,1315,0
Sports,1316,2
Sports,1317,0
Sports,1318,1
Sports,1319,0
Sports,1320,0
Sports,1321,0
Sports,1322,0
Sports,1323,0
Sports,1324,0
Sports,1325,0
Sports,1326,0
Sports,1327,0
Sports,1328,1
Sports,1329,0
Sports,1330,0
Sports,1331,0
Sports,1332,0
Sports,1333,3
Sports,1334,0
Sports,1335,0
Sports,1336,0
Sports,1337,0
Sports,1338,0
Sports,1339,0
Sports,1340,0
Sports,1341,0
Sports,1342,0
Sports,1343,0
Sports,1344,0
Sports,1345,0
Sports,1346,0
Sports,1347,0
Sports,1348,0
Sports,1349,0
Sports,1350,0
Sports,1351,0
Sports,1352,0
Sports,1353,0
Sports,1354,0
Sports,1355,0
Sports,1356,0
Sports,1357,0
Sports,1358,0
Sports,1359,0
Sports,1360,1
Sports,1361,0
Sports,1362,0
Sports,1363,0
Sports,1364,0
Sports,1365,0
Sports,1366,0
Sports,1367,0
Sports,1368,0
Sports,1369,0
Sports,1370,0
Sports,1371,0
Sports,1372,0
Sports,1373,0
Sports,1374,0
Sports,1375,0
Sports,1376,0
Sports,1377,0
Sports,1378,0
Sports,1379,0
Sports,1380,0
Sports,1381,0
Sports,1382,0
Sports,1383,0
Sports,1384,0
Sports,1385,0
Sports,1386,0
Sports,1387,0
Sports,1388,0
Sports,1389,0
Sports,1390,0
Sports,1391,0
Sports,1392,1
Sports,1393,0
Sports,1394,0
Sports,1395,0
Sports,1396,0
Sports,1397,0
Sports,1398,0
Sports,1399,0
Sports,1400,0
Sports,1401,0
Sports,1402,0
Sports,1403,3
Sports,1404,0
Sports,1405,0
Sports,1406,0
Sports,1407,1
Sports,1408,0
Sports,1409,0
Sports,1410,0
Sports,1411,0
Sports,1412,0
Sports,1413,0
Sports,1414,0
Sports,1415,0
Sports,1416,0
Sports,1417,0
Sports,1418,0
Sports,1419,0
Sports,1420,0
Sports,1421,0
Sports,1422,0
Sports,1423,0
Sports,1424,0
Sports,1425,0
Sports,1426,0
Sports,1427,0
Sports,1428,0
Sports,1429,0
Sports,1430,0
Sports,1431,0
Sports,1432,0
Sports,1433,0
Sports,1434,0
Sports,1435,0
Sports,1436,0
Sports,1437,0
Sports,1438,0
Sports,1439,0
Sports,1440,0
Sports,1441,0
Sports,1442,0
Sports,1443,0
Sports,1444,0
Sports,1445,0
Sports,1446,0
Sports,1447,0
Sports,1448,0
Sports,1449,0
Sports,1450,0
Sports,1451,1
Sports,1452,0
Sports,1453,0
Sports,1454,0
Sports,1455,0
Sports,1456,0
Sports,1457,0
Sports,1458,0
Sports,1459,0
Sports,1460,0
Sports,1461,0
Sports,1462,0
Sports,1463,0
Sports,1464,0
Sports,1465,0
Sports,1466,0
Sports,1467,0
Sports,1468,0
Sports,1469,0
Sports,1470,0
Sports,1471,0
Sports,1472,0
Sports,1473,0
Sports,1474,0
Sports,1475,0
Sports,1476,0
Sports,1477,0
Sports,1478,0
Sports,1479,0
Sports,1480,0
Sports,1481,0
Sports,1482,0
Sports,1483,0
Sports,1484,0
Sports,1485,0
Sports,1486,0
Sports,1487,0
Sports,1488,0
Sports,1489,0
Sports,1490,0
Sports,1491,0
Sports,1492,0
Sports,1493,0
Sports,1494,0
Sports,1495,0
Sports,1496,0
Sports,1497,0
Sports,1498,0
Sports,1499,0
Sports,1500,1
Sports,1501,0
Sports,1502,0
Sports,1503,0
Sports,1504,1
Sports,1505,0
Sports,1506,0
Sports,1507,0
Sports,1508,0
Sports,1509,0
Sports,1510,0
Sports,1511,0
Sports,1512,0
Sports,1513,0
Sports,1514,0
Sports,1515,0
Sports,1516,0
Sports,1517,0
Sports,1518,0
Sports,1519,0
Sports,1520,0
Sports,1521,0
Sports,1522,0
Sports,1523,0
Sports,1524,0
Sports,1525,0
Sports,1526,0
Sports,1527,0
Sports,1528,0
Sports,1529,0
Sports,1530,0
Sports,1531,0
Sports,1532,0
Sports,1533,0
Sports,1534,0
Sports,1535,0
Sports,1536,0
Sports,1537,1
Sports,1538,0
Sports,1539,0
Sports,1540,1
Sports,1541,0
Sports,1542,0
Sports,1543,0
Sports,1544,0
Sports,1545,0
Sports,1546,0
Sports,1547,0
Sports,1548,0
Sports,1549,0
Sports,1550,0
Sports,1551,0
Sports,1552,0
Sports,1553,2
Sports,1554,0
Sports,1555,0
Sports,1556,0
Sports,1557,0
Sports,1558,0
Sports,1559,0
Sports,1560,0
Sports,1561,0
Sports,1562,0
Sports,1563,0
Sports,1564,3
Sports,1565,0
Sports,1566,1
Sports,1567,0
Sports,1568,0
Sports,1569,0
Sports,1570,0
Sports,1571,0
Sports,1572,0
Sports,1573,0
Sports,1574,0
Sports,1575,0
Sports,1576,0
Sports,1577,0
Sports,1578,0
Sports,1579,0
Sports,1580,0
Sports,1581,0
Sports,1582,0
Sports,1583,0
Sports,1584,0
Sports,1585,0
Sports,1586,0
Sports,1587,0
Sports,1588,0
Sports,1589,0
Sports,1590,0
Sports,1591,0
Sports,1592,0
Sports,1593,0
Sports,1594,0
Sports,1595,0
Sports,1596,0
Sports,1597,0
Sports,1598,0
Sports,1599,0
Sports,1600,0
Sports,1601,0
Sports,1602,0
Sports,1603,1
Sports,1604,0
Sports,1605,1
Sports,1606,0
Sports,1607,0
Sports,1608,3
Sports,1609,0
Sports,1610,0
Sports,1611,0
Sports,1612,0
Sports,1613,0
Sports,1614,0
Sports,1615,0
Sports,1616,0
Sports,1617,0
Sports,1618,1
Sports,1619,0
Sports,1620,0
Sports,1621,0
Sports,1622,0
Sports,1623,0
Sports,1624,0
Sports,1625,0
Sports,1626,0
Sports,1627,0
Sports,1628,1
Sports,1629,0
Sports,1630,0
Sports,1631,0
Sports,1632,0
Sports,1633,0
Sports,1634,0
Sports,1635,0
Sports,1636,0
Sports,1637,0
Sports,1638,0
Sports,1639,1
Sports,1640,0
Sports,1641,0
Sports,1642,0
Sports,1643,0
Sports,1644,0
Sports,1645,0
Sports,1646,0
Sports,1647,0
Sports,1648,0
Sports,1649,0
Sports,1650,0
Sports,1651,0
Sports,1652,0
Sports,1653,0
Sports,1654,0
Sports,1655,0
Sports,1656,0
Sports,1657,0
Sports,1658,0
Sports,1659,0
Sports,1660,0
Sports,1661,0
Sports,1662,0
Sports,1663,0
Sports,1664,0
Sports,1665,0
Sports,1666,0
Sports,1667,0
Sports,1668,0
Sports,1669,0
Sports,1670,0
Sports,1671,0
Sports,1672,0
Sports,1673,0
Sports,1674,0
Sports,1675,0
Sports,1676,0
Sports,1677,0
Sports,1678,0
Sports,1679,0
Sports,1680,0
Sports,1681,0
Sports,1682,0
Sports,1683,0
Sports,1684,0
Sports,1685,0
Sports,1686,0
Sports,1687,0
Sports,1688,0
Sports,1689,0
Sports,1690,0
Sports,1691,0
Sports,1692,0
Sports,1693,0
Sports,1694,0
Sports,1695,0
Sports,1696,0
Sports,1697,0
Sports,1698,0
Sports,1699,0
Sports,1700,0
Sports,1701,0
Sports,1702,0
Sports,1703,0
Sports,1704,0
Sports,1705,0
Sports,1706,0
Sports,1707,0
Sports,1708,0
Sports,1709,0
Sports,1710,0
Sports,1711,0
Sports,1712,0
Sports,1713,0
Sports,1714,0
Sports,1715,0
Sports,1716,0
Sports,1717,0
Sports,1718,0
Sports,1719,0
Sports,1720,0
Sports,1721,0
Sports,1722,0
Sports,1723,0
Sports,1724,0
Sports,1725,0
Sports,1726,0
Sports,1727,0
Sports,1728,0
Sports,1729,0
Sports,1730,0
Sports,1731,0
Sports,1732,0
Sports,1733,0
Sports,1734,0
Sports,1735,0
Sports,1736,0
Sports,1737,0
Sports,1738,0
Sports,1739,0
Sports,1740,0
Sports,1741,0
Sports,1742,0
Sports,1743,0
Sports,1744,0
Sports,1745,0
Sports,1746,0
Sports,1747,0
Sports,1748,0
Sports,1749,0
Sports,1750,0
Sports,1751,0
Sports,1752,0
Sports,1753,0
Sports,1754,0
Sports,1755,0
Sports,1756,0
Sports,1757,0
Sports,1758,0
Sports,1759,0
Sports,1760,0
Sports,1761,0
Sports,1762,0
Sports,1763,0
Sports,1764,0
Sports,1765,0
Sports,1766,0
Sports,1767,0
Sports,1768,0
Sports,1769,0
Sports,1770,0
Sports,1771,0
Sports,1772,0
Sports,1773,0
Sports,1774,0
Sports,1775,0
Sports,1776,0
Sports,1777,0
Sports,1778,0
Sports,1779,0
Sports,1780,0
Sports,1781,0
Sports,1782,0
Sports,1783,0
Sports,1784,0
Sports,1785,1
Sports,1786,0
Sports,1787,0
Sports,1788,0
Sports,1789,0
Sports,1790,0
Sports,1791,0
Sports,1792,0
Sports,1793,0
Sports,1794,0
Sports,1795,0
Sports,1796,0
Sports,1797,0
Sports,1798,0
Sports,1799,0
Sports,1800,0
Sports,1801,0
Sports,1802,0
Sports,1803,0
Sports,1804,0
Sports,1805,0
Sports,1806,0
Sports,1807,0
Sports,1808,0
Sports,1809,0
Sports,1810,0
Sports,1811,0
Sports,1812,0
Sports,1813,0
Sports,1814,0
Sports,1815,0
Sports,1816,0
Sports,1817,0
Sports,1818,0
Sports,1819,0
Sports,1820,0
Sports,1821,0
Sports,1822,0
Sports,1823,0
Sports,1824,0
Sports,1825,0
Sports,1826,0
Sports,1827,0
Sports,1828,0
Sports,1829,0
Sports,1830,0
Sports,1831,0
Sports,1832,0
Sports,1833,0
Sports,1834,0
Sports,1835,0
Sports,1836,0
Sports,1837,0
Sports,1838,0
Sports,1839,3
Sports,1840,0
Sports,1841,0
Sports,1842,0
Sports,1843,0
Sports,1844,0
Sports,1845,0
Sports,1846,0
Sports,1847,0
Sports,1848,0
Sports,1849,0
Sports,1850,0
Sports,1851,0
Sports,1852,0
Sports,1853,0
Sports,1854,0
Sports,1855,0
Sports,1856,0
Sports,1857,0
Sports,1858,0
Sports,1859,0
Sports,1860,2
Sports,1861,0
Sports,1862,0
Sports,1863,0
Sports,1864,0
Sports,1865,0
Sports,1866,0
Sports,1867,0
Sports,1868,0
Sports,1869,0
Sports,1870,0
Sports,1871,0
Sports,1872,0
Sports,1873,0
Sports,1874,0
Sports,1875,0
Sports,1876,0
Sports,1877,0
Sports,1878,0
Sports,1879,0
Sports,1880,0
Sports,1881,0
Sports,1882,0
Sports,1883,0
Sports,1884,0
Sports,1885,0
