tag,id,level_1_cluster,level_1_membership_0,level_1_membership_1,level_1_membership_2,level_1_membership_3,level_2_cluster,level_2_membership_0,level_2_membership_1,level_2_membership_2,level_2_membership_3,cluster,level_1_path_membership_0,level_1_path_membership_1,level_1_path_membership_2,level_1_path_membership_3,level_2_path_membership_0_0,level_2_path_membership_0_1,level_2_path_membership_1_0,level_2_path_membership_1_1,level_2_path_membership_2_0,level_2_path_membership_2_1,level_2_path_membership_3_0,level_2_path_membership_3_1,cluster_path,is_noise,noise_level,leaf_level
World,20,1,0.24624881565229656,0.26973942601406353,0.26775107498833434,0.21626068334530554,1,0.49999985925222074,0.5000001407477792,,,1,0.24624881565229662,0.26973942601406353,0.2677510749883344,0.21626068334530552,0.12312442053636605,0.12312439511593057,0.13486967504180655,0.13486975097225695,0.1338753688216825,0.1338757061666519,0.10813030944794542,0.10813037389736009,1/1,False,-1,2
World,21,1,0.15716245580323238,0.514102546250354,0.16502835319148398,0.16370664475492955,1,0.4999994193914461,0.500000580608554,,,1,0.15716245580323246,0.514102546250354,0.16502835319148398,0.16370664475492955,0.078581231480153,0.07858122432307947,0.2570509746328411,0.25705157161751296,0.08251419522223173,0.08251415796925225,0.08185330674051652,0.08185333801441304,1/1,False,-1,2
World,22,1,0.22620590832717535,0.3564524829967347,0.21546298136284545,0.20187862731324444,0,0.500000619795647,0.499999380204353,,,0,0.2262059083271755,0.3564524829967347,0.21546298136284553,0.20187862731324432,0.11310296828051462,0.11310294004666087,0.17822646242606466,0.17822602057067005,0.10773146910809922,0.1077315122547463,0.10093939689536613,0.1009392304178782,1/0,False,-1,2
World,23,1,0.23832921839069032,0.2858719849447477,0.23107250739767113,0.2447262892668909,1,0.4999998416969455,0.5000001583030546,,,1,0.23832921839069032,0.28587198494474764,0.23107250739767127,0.24472628926689086,0.11916462731831265,0.11916459107237767,0.14293594721796535,0.14293603772678223,0.11553618538903503,0.11553632200863626,0.12236317255841042,0.12236311670848045,1/1,False,-1,2
World,24,1,0.19245514035875771,0.3543332077028587,0.22841568813517632,0.22479596380320743,1,0.4999997768971676,0.5000002231028323,,,1,0.19245514035875774,0.3543332077028585,0.2284156881351764,0.22479596380320738,0.09622755919134302,0.09622758116741474,0.17716652479868691,0.17716668290417154,0.11420817893643603,0.11420750919874036,0.11239802706043249,0.11239793674277486,1/1,False,-1,2
World,25,1,0.17778353180845227,0.445660498974664,0.20624574509597499,0.17031022412090868,-1,,,,,-1,0.17778353180845233,0.445660498974664,0.20624574509597507,0.17031022412090868,0.08889175765420487,0.08889177415424745,0.22283024487975323,0.22283025409491075,0.10312310649058248,0.10312263860539259,0.0851550806017761,0.08515514351913261,1/noise,True,2,1
World,26,1,0.2543610716793741,0.28430949957150675,0.2406809389776801,0.2206484897714391,0,0.500000539003604,0.4999994609963959,,,0,0.25436107167937416,0.28430949957150664,0.24068093897768003,0.22064848977143908,0.12718056911808998,0.12718050256128416,0.1421549030295982,0.14215459654190843,0.12034039246528615,0.12034054651239386,0.11032432064541552,0.11032416912602358,1/0,False,-1,2
World,27,1,0.18763739777702348,0.37601189350309,0.18301590620382627,0.2533348025160603,0,0.5000001978495873,0.4999998021504126,,,0,0.18763739777702354,0.3760118935030899,0.1830159062038263,0.2533348025160603,0.09381871748778221,0.09381868028924134,0.18800602114534293,0.18800587235774702,0.09150783848799988,0.09150806771582641,0.1266675273249483,0.12666727519111196,1/0,False,-1,2
World,28,1,0.24320880913350956,0.2700713616237869,0.2266721523847428,0.2600476768579607,0,0.5000001740499093,0.4999998259500907,,,0,0.24320880913350956,0.2700713616237869,0.22667215238474286,0.26004767685796065,0.12160441479747094,0.12160439433603862,0.13503572781778944,0.13503563380599748,0.11333622266409285,0.11333592972064999,0.13002390399738925,0.13002377286057143,1/0,False,-1,2
World,29,1,0.19583189698392012,0.41594810258737774,0.19465337021461745,0.19356663021408466,1,0.49999950384261416,0.5000004961573858,,,1,0.19583189698392023,0.4159481025873776,0.1946533702146176,0.19356663021408466,0.09791596188281818,0.09791593510110205,0.20797384491796558,0.20797425766941202,0.0973267782282769,0.0973265919863407,0.09678332380049702,0.09678330641358762,1/1,False,-1,2
World,30,3,0.2550293067782961,0.23906681117200007,0.23517248699928708,0.2707313950504169,0,0.5000005701566069,0.4999994298433931,,,0,0.2550293067782961,0.23906681117200007,0.23517248699928708,0.2707313950504168,0.127514644867102,0.12751466191119412,0.11953344054005856,0.11953337063194151,0.11758637758643568,0.1175861094128514,0.13536585188450204,0.13536554316591481,3/0,False,-1,2
World,31,1,0.14033770839900622,0.5736319741455522,0.14735903201147132,0.13867128544397017,1,0.49999849369026045,0.5000015063097396,,,1,0.14033770839900625,0.5736319741455522,0.14735903201147138,0.13867128544397017,0.07016884775795282,0.07016886064105343,0.28681512300534645,0.2868168511402057,0.07367962264811789,0.0736794093633535,0.0693356013347733,0.06933568410919687,1/1,False,-1,2
World,32,1,0.16481575588584474,0.5057860041035507,0.16237234220492233,0.16702589780568228,1,0.4999999327496022,0.5000000672503977,,,1,0.1648157558858448,0.5057860041035506,0.1623723422049224,0.16702589780568228,0.08240787368221565,0.08240788220362914,0.2528929680374653,0.25289303606608526,0.08118625988360088,0.08118608232132149,0.0835129499506895,0.08351294785499276,1/1,False,-1,2
World,33,1,0.16097975016404711,0.4844445551084289,0.17448853630183528,0.1800871584256888,1,0.4999985468920167,0.5000014531079832,,,1,0.16097975016404711,0.4844445551084289,0.17448853630183528,0.18008715842568873,0.08048987164483837,0.08048987851920875,0.24222157360396396,0.24222298150446492,0.08724443262236597,0.08724410367946928,0.09004353551961428,0.09004362290607444,1/1,False,-1,2
World,34,1,0.18352574659980264,0.432841252348728,0.1772246751586015,0.20640832589286792,0,0.5000004733779063,0.4999995266220937,,,0,0.18352574659980272,0.432841252348728,0.17722467515860155,0.20640832589286784,0.09176287108376296,0.09176287551603975,0.21642083107184976,0.2164204212768782,0.08861228431773471,0.08861239084086683,0.1032041700228429,0.10320415587002493,1/0,False,-1,2
World,35,1,0.13493046224071625,0.5850963967063043,0.13465541662785055,0.1453177244251289,0,0.5000005768379315,0.49999942316206847,,,0,0.13493046224071625,0.5850963967063043,0.13465541662785052,0.14531772442512889,0.06746524214056503,0.06746522010015123,0.2925485358589473,0.292547860847357,0.06732777504178315,0.06732764158606738,0.07265888454515661,0.07265883987997226,1/0,False,-1,2
World,36,1,0.1627841681569201,0.5121915929857227,0.1575273591464376,0.16749687971091962,1,0.4999996684146271,0.5000003315853729,,,1,0.16278416815692012,0.5121915929857226,0.15752735914643767,0.16749687971091962,0.08139209482882995,0.08139207332809018,0.2560956266576208,0.2560959663281017,0.0787636850430584,0.07876367410337926,0.08374842461509299,0.08374845509582662,1/1,False,-1,2
World,37,3,0.20877889858372875,0.2913307247562143,0.203188692759863,0.29670168390019397,0,0.500000101853605,0.499999898146395,,,0,0.2087788985837288,0.2913307247562143,0.203188692759863,0.2967016839001939,0.10438945531964161,0.1043894432640872,0.1456653915325263,0.145665333223688,0.10159423715817983,0.10159445560168318,0.14835087217023304,0.14835081172996084,3/0,False,-1,2
World,38,1,0.1781836284182367,0.4434477657275324,0.18609821607948554,0.19227038977474536,1,0.49999960235578816,0.5000003976442118,,,1,0.17818362841823676,0.4434477657275322,0.18609821607948562,0.19227038977474534,0.0890918116549109,0.08909181676332587,0.22172370652932877,0.22172405919820343,0.09304925429692393,0.0930489617825617,0.09613520186444112,0.09613518791030423,1/1,False,-1,2
World,39,1,0.24055264228122641,0.3031012066890083,0.2148282046081055,0.2415179464216598,0,0.5000003425572527,0.4999996574427473,,,0,0.24055264228122641,0.30310120668900825,0.2148282046081056,0.24151794642165975,0.12027631177393933,0.1202763305072871,0.15155070717402075,0.1515504995149875,0.10741401865466256,0.10741418595344303,0.12075901626129155,0.12075893016036818,1/0,False,-1,2
World,40,1,0.21349607433793863,0.281926494078555,0.22705804877658953,0.27751938280691685,1,0.4999997419052102,0.5000002580947898,,,1,0.21349607433793868,0.281926494078555,0.22705804877658955,0.2775193828069168,0.1067480523634076,0.1067480219745311,0.14096317427551827,0.14096331980303675,0.1135292113629561,0.11352883741363344,0.13875964927178747,0.13875973353512927,1/1,False,-1,2
World,41,1,0.1896339455017801,0.4408368392773571,0.17517815276677787,0.1943510624540849,0,0.5000000932462546,0.49999990675374545,,,0,0.18963394550178017,0.440836839277357,0.17517815276677787,0.19435106245408496,0.09481697058282093,0.09481697491895924,0.22041846074506266,0.22041837853229432,0.08758912773438213,0.08758902503239574,0.09717555278112348,0.09717550967296147,1/0,False,-1,2
World,42,1,0.12903503770788366,0.5802083296857627,0.14514925193022923,0.14560738067612441,0,0.5000002468573732,0.4999997531426268,,,0,0.12903503770788372,0.5802083296857625,0.14514925193022932,0.14560738067612444,0.06451751730893018,0.06451752039895353,0.29010430807158544,0.2901040216141771,0.07257479345751794,0.07257445847271136,0.07280370891525881,0.07280367176086563,1/0,False,-1,2
World,43,1,0.20731679609292616,0.3791629594737872,0.2145763602115013,0.19894388422178533,1,0.49999985395607927,0.5000001460439207,,,1,0.20731679609292628,0.37916295947378714,0.2145763602115013,0.1989438842217853,0.10365840888558278,0.10365838720734352,0.18958142436244832,0.18958153511133882,0.10728836999412883,0.10728799021737248,0.09947195209650059,0.09947193212528473,1/1,False,-1,2
World,44,1,0.16263517294310859,0.4938926113830161,0.17623585343754372,0.1672363622363317,0,0.5000004163942897,0.49999958360571023,,,0,0.16263517294310859,0.49389261138301593,0.1762358534375437,0.16723636223633168,0.08131759053648312,0.08131758240662545,0.24694651134557108,0.24694610003744483,0.0881179407429673,0.08811791269457639,0.08361816683540656,0.08361819540092509,1/0,False,-1,2
World,45,1,0.21253141835122338,0.33132582376134917,0.2155325749099221,0.24061018297750536,0,0.5000003554848831,0.4999996445151169,,,0,0.2125314183512234,0.331325823761349,0.21553257490992217,0.24061018297750536,0.10626570483706742,0.10626571351415601,0.1656630296619962,0.1656627940993528,0.10776606942346627,0.10776650548645592,0.12030509442267621,0.12030508855482916,1/0,False,-1,2
World,46,1,0.2423252743100302,0.27383532860917914,0.21909068812911814,0.26474870895167246,0,0.5000001746888101,0.4999998253111901,,,0,0.24232527431003026,0.27383532860917914,0.2190906881291181,0.26474870895167246,0.12116264908081233,0.12116262522921792,0.13691771214055726,0.1369176164686219,0.10954527354957555,0.10954541457954256,0.13237444447136698,0.13237426448030545,1/0,False,-1,2
World,47,3,0.21904398897758007,0.22831100116986247,0.21551179636306902,0.33713321348948844,0,0.5000000445502407,0.4999999554497593,,,0,0.21904398897758012,0.2283110011698624,0.21551179636306916,0.3371332134894883,0.1095220131671393,0.10952197581044082,0.11415551878982255,0.11415548238003985,0.10775596592822792,0.10775583043484124,0.16856662176410997,0.16856659172537836,3/0,False,-1,2
World,48,1,0.24098969738163578,0.3658566082741211,0.20592901634097655,0.1872246780032666,0,0.5000010344131643,0.4999989655868356,,,0,0.24098969738163578,0.365856608274121,0.20592901634097666,0.18722467800326656,0.12049485252134519,0.12049484486029063,0.1829286825839523,0.18292792569016864,0.10296442344716993,0.10296459289380672,0.09361232658605802,0.09361235141720856,1/0,False,-1,2
World,49,1,0.1422731114480186,0.5317928483499648,0.15144054638497836,0.17449349381703835,1,0.49999934343586133,0.5000006565641387,,,1,0.14227311144801863,0.5317928483499645,0.15144054638497842,0.17449349381703838,0.0711365613279676,0.07113655012005103,0.2658960750188688,0.2658967733310958,0.07572032958447636,0.07572021680050206,0.08724673567057259,0.08724675814646578,1/1,False,-1,2
World,50,1,0.21460107331115386,0.31615442233145613,0.22145373501730906,0.24779076934008082,0,0.5000001069560713,0.4999998930439287,,,0,0.21460107331115394,0.31615442233145613,0.2214537350173092,0.24779076934008076,0.10730052567142734,0.10730054763972659,0.158077244980363,0.15807717735109314,0.11072692087410763,0.11072681414320157,0.12389532769912928,0.1238954416409515,1/0,False,-1,2
World,51,1,0.2313879856329856,0.31270088912960725,0.2165101600448917,0.23940096519251552,0,0.500000267304555,0.4999997326954448,,,0,0.23138798563298563,0.3127008891296071,0.21651016004489185,0.2394009651925155,0.11569399971091014,0.11569398592207548,0.15635052815117562,0.15635036097843152,0.1082549980848358,0.10825516196005605,0.11970055303107512,0.11970041216144037,1/0,False,-1,2
World,52,1,0.2152378923008974,0.3074056614621879,0.25483421225108455,0.22252223398583013,1,0.4999995919310448,0.5000004080689552,,,1,0.21523789230089746,0.3074056614621879,0.2548342122510846,0.22252223398583004,0.10761895162853867,0.1076189406723588,0.15370270528838686,0.15370295617380103,0.12741716738851394,0.1274170448625707,0.11126107960900063,0.11126115437682942,1/1,False,-1,2
World,53,1,0.1627803412787619,0.5051790613495682,0.16901603806267382,0.16302455930899595,0,0.5000003824726617,0.49999961752733824,,,0,0.16278034127876198,0.5051790613495682,0.16901603806267387,0.16302455930899593,0.08139016997321767,0.08139017130554431,0.2525897238919643,0.2525893374576039,0.0845079797572613,0.08450805830541257,0.08151227979162058,0.08151227951737534,1/0,False,-1,2
World,54,1,0.20976011987275417,0.3781041396958144,0.21718768444935216,0.19494805598207934,0,0.5000011752846644,0.49999882471533563,,,0,0.2097601198727542,0.37810413969581436,0.2171876844493522,0.1949480559820793,0.1048800585558714,0.1048800613168828,0.18905251422790406,0.18905162546791027,0.10859395906002602,0.1085937253893262,0.0974740179796248,0.0974740380024545,1/0,False,-1,2
World,55,1,0.18960494759878402,0.4360517190878339,0.18425678504477067,0.19008654826861143,0,0.5000003236461217,0.49999967635387826,,,0,0.18960494759878407,0.4360517190878338,0.18425678504477072,0.19008654826861143,0.09480248493549545,0.09480246266328862,0.2180260006703646,0.2180257184174692,0.09212840577426729,0.09212837927050342,0.09504333362819344,0.09504321464041801,1/0,False,-1,2
World,56,1,0.14207546395531742,0.5543848272796972,0.15428314988094444,0.14925655888404116,1,0.49999956278297414,0.5000004372170259,,,1,0.14207546395531742,0.554384827279697,0.1542831498809444,0.14925655888404113,0.07103773313969396,0.07103773081562345,0.277192171253363,0.2771926560263339,0.07714182236144312,0.07714132751950131,0.07462824846220842,0.07462831042183271,1/1,False,-1,2
World,57,1,0.22011361135910448,0.3064308856921832,0.2594693869564892,0.2139861159922231,0,0.5000003454132247,0.4999996545867753,,,0,0.22011361135910443,0.30643088569218324,0.25946938695648925,0.21398611599222303,0.11005680421107875,0.11005680714802568,0.153215548691372,0.15321533700081122,0.12973520920930867,0.12973417774718057,0.10699301583303791,0.10699310015918513,1/0,False,-1,2
World,58,1,0.19233653172058968,0.3765487155971461,0.18343684941511676,0.2476779032671475,1,0.49999937951684703,0.5000006204831531,,,1,0.19233653172058965,0.3765487155971461,0.1834368494151168,0.2476779032671475,0.09616827430480056,0.09616825741578908,0.18827412415643868,0.18827459144070743,0.09171836749542817,0.09171848191968861,0.12383891753571839,0.1238389857314291,1/1,False,-1,2
World,59,0,0.2729335128862102,0.23661154633817366,0.2455378294600741,0.24491711131554206,0,0.5000000918319498,0.4999999081680502,,,0,0.2729335128862102,0.2366115463381736,0.2455378294600741,0.24491711131554203,0.13646678150712177,0.13646673137908844,0.11830578000518455,0.11830576633298906,0.12276855183261945,0.12276927762745461,0.12245850435800304,0.122458606957539,0/0,False,-1,2
World,60,1,0.22037049033915293,0.34506413288644183,0.22133662083346284,0.21322875594094234,0,0.5000003160869994,0.4999996839130007,,,0,0.22037049033915293,0.34506413288644183,0.22133662083346278,0.21322875594094234,0.110185242482453,0.11018524785669993,0.17253217551350722,0.1725319573729346,0.11066826200601557,0.11066835882744722,0.10661441014531907,0.10661434579562327,1/0,False,-1,2
World,61,1,0.19899330229380482,0.38690836324365124,0.20208760237920306,0.21201073208334087,0,0.500000068846483,0.499999931153517,,,0,0.19899330229380485,0.3869083632436511,0.20208760237920312,0.21201073208334095,0.0994966543610508,0.09949664793275405,0.19345420825910553,0.1934541549845455,0.10104375036093483,0.10104385201826831,0.1060053932308657,0.10600533885247526,1/0,False,-1,2
World,62,1,0.2009672937720626,0.41703998974171014,0.18350078322114616,0.1984919332650811,0,0.5000003871495083,0.49999961285049166,,,0,0.2009672937720626,0.41703998974171014,0.18350078322114616,0.1984919332650811,0.10048365153368449,0.10048364223837809,0.20852015632768206,0.20851983341402808,0.09175048092661053,0.09175030229453562,0.09924600200165357,0.09924593126342754,1/0,False,-1,2
World,63,1,0.2455428799020672,0.28468162846253214,0.2539484224293775,0.21582706920602318,0,0.50000024324129,0.49999975675870983,,,0,0.2455428799020672,0.2846816284625321,0.25394842242937754,0.21582706920602313,0.12277147235708229,0.1227714075449849,0.14234088347759263,0.14234074498493945,0.12697410139047016,0.12697432103890735,0.107913535588935,0.10791353361708811,1/0,False,-1,2
World,64,1,0.24793306703269968,0.2821091908616936,0.22863661744676603,0.2413211246588407,1,0.4999998385329284,0.5000001614670716,,,1,0.24793306703269963,0.2821091908616936,0.22863661744676603,0.24132112465884065,0.12396653619933559,0.12396653083336404,0.14105454987950186,0.14105464098219175,0.11431833138202055,0.11431828606474548,0.1206606187601734,0.12066050589866725,1/1,False,-1,2
World,65,1,0.17488129239909872,0.4731502481940146,0.19009819217838766,0.16187026722849904,1,0.4999996860149399,0.5000003139850601,,,1,0.17488129239909875,0.47315024819401447,0.19009819217838775,0.16187026722849907,0.08744063782708575,0.08744065457201301,0.2365749755348981,0.23657527265911638,0.0950492855991674,0.09504890657922035,0.0809351146555387,0.08093515257296037,1/1,False,-1,2
World,66,3,0.19147838117593083,0.2712981672337386,0.20846175239446066,0.3287616991958699,0,0.5000011059396783,0.49999889406032183,,,0,0.19147838117593086,0.27129816723373856,0.20846175239446074,0.32876169919586984,0.0957391870353096,0.09573919414062125,0.13564907495665807,0.1356490922770805,0.10423100161660266,0.10423075077785808,0.16438121318854274,0.1643804860073271,3/0,False,-1,2
World,67,3,0.20017147328648,0.2073387721299288,0.19246628114324313,0.4000234734403481,0,0.5000016202385912,0.49999837976140893,,,0,0.20017147328648002,0.2073387721299288,0.19246628114324324,0.40002347344034794,0.10008574290388848,0.10008573038259155,0.10366936970108384,0.10366940242884495,0.09623323736897543,0.09623304377426782,0.20001238485364298,0.20001108858670494,3/0,False,-1,2
World,68,0,0.3122154855281893,0.25189498516844994,0.2655664469977279,0.17032308230563287,1,0.499999780266143,0.500000219733857,,,1,0.3122154855281894,0.2518949851684498,0.26556644699772797,0.17032308230563284,0.15610767415978186,0.15610781136840754,0.1259476240744183,0.1259473610940315,0.1327832716523339,0.13278317534539405,0.085161556849573,0.08516152545605983,0/1,False,-1,2
World,69,1,0.20398803951115488,0.3959793677556257,0.19377355007004782,0.2062590426631717,0,0.5000001247383997,0.4999998752616003,,,0,0.20398803951115496,0.3959793677556256,0.19377355007004787,0.20625904266317166,0.10199403341568132,0.10199400609547364,0.19798973327164546,0.1979896344839801,0.09688665747843084,0.09688689259161704,0.10312957185095521,0.10312947081221643,1/0,False,-1,2
World,70,2,0.24760780608502153,0.20514543183617603,0.3656148551191674,0.18163190695963508,0,0.5000026075395392,0.49999739246046077,,,0,0.24760780608502153,0.20514543183617592,0.3656148551191676,0.18163190695963494,0.1238038844466532,0.12380392163836834,0.10257273790137364,0.10257269393480227,0.18280838091477458,0.18280647420439303,0.0908159503291962,0.09081595663043875,2/0,False,-1,2
World,71,2,0.24116174072557867,0.24708554466084248,0.32588781004264317,0.18586490457093574,1,0.4999992664536434,0.5000007335463567,,,1,0.24116174072557867,0.24708554466084237,0.32588781004264333,0.18586490457093566,0.12058085312005017,0.1205808876055285,0.12354272161451617,0.1235428230463262,0.16294366596750587,0.1629441440751374,0.09293239607491832,0.09293250849601734,2/1,False,-1,2
World,72,3,0.16152649037166922,0.1637654802946189,0.14843357707536972,0.5262744522583422,1,0.4999999027171412,0.5000000972828588,,,1,0.16152649037166925,0.16376548029461888,0.14843357707536975,0.5262744522583421,0.08076324160979756,0.08076324876187169,0.08188271791294562,0.08188276238167326,0.07421679586388713,0.07421678121148262,0.26313717493168787,0.26313727732665426,3/1,False,-1,2
