tag,id,cluster,membership_0,membership_1,membership_2,membership_3
World,40,0,0.2500000416959938,0.2500000085834416,0.24999998691594252,0.24999996280462197
World,41,2,0.24999999218949812,0.2500000378463561,0.2500001248487297,0.2499998451154161
World,42,2,0.24999997502811516,0.2500000721205674,0.2500002467540631,0.24999970609725422
World,43,2,0.2499999722575136,0.2500000303341976,0.25000011998753635,0.2499998774207524
World,44,2,0.24999997044438788,0.2500000526790848,0.25000019128263884,0.24999978559388844
World,45,2,0.2500000128971097,0.2500000158209573,0.2500000372702038,0.24999993401172915
World,46,0,0.2500000178002047,0.2500000057740845,0.25000000137980044,0.24999997504591037
World,47,0,0.2500000598560227,0.249999994446147,0.2499999263127269,0.2500000193851034
World,48,2,0.24999994897069286,0.25000002741766153,0.2500001334712321,0.2499998901404136
World,49,2,0.2500000255851546,0.25000005991635443,0.25000016159652233,0.24999975290196877
World,50,2,0.2500000156557936,0.250000015099887,0.2500000320088659,0.24999993723545355
World,51,2,0.25000000685860413,0.25000001845262815,0.2500000511369643,0.2499999235518034
World,52,2,0.2499999834518262,0.25000001627032237,0.25000006582984485,0.24999993444800653
World,53,2,0.2499999601198594,0.2500000541095481,0.25000020554301666,0.24999978022757577
World,54,2,0.2499999532843453,0.25000003478257043,0.2500001518140871,0.24999986011899722
World,55,2,0.24999998359363604,0.25000003521680925,0.25000012494330615,0.2499998562462486
World,56,2,0.24999995731658628,0.25000006187194557,0.2500002315715051,0.249999749239963
World,57,2,0.24999994900358377,0.2500000220751796,0.250000115783594,0.24999991313764267
World,58,0,0.25000004051666047,0.25000002039620123,0.2500000252462178,0.24999991384092046
World,59,2,0.24999999631862713,0.24999999956230057,0.2500000024662847,0.25000000165278763
World,60,2,0.2499999819256891,0.2500000263843496,0.25000009904298687,0.24999989264697456
World,61,2,0.2499999958894511,0.2500000324426163,0.2500001048395275,0.24999986682840508
World,62,2,0.24999999029428505,0.2500000302531298,0.250000103107705,0.24999987634488025
World,63,2,0.24999996638386443,0.2500000123301848,0.25000007013426995,0.24999995115168078
World,64,2,0.24999999604958933,0.25000000897295505,0.2500000315492473,0.24999996342820827
World,65,2,0.24999994355554975,0.2500000469522495,0.2500001984584441,0.24999981103375668
World,66,0,0.2500001440551107,0.25000000290877517,0.24999987306997945,0.2499999799661347
World,67,0,0.25000013752984696,0.24999998435214557,0.24999982193682327,0.25000005618118426
World,68,2,0.24999987145867894,0.25000001300403374,0.25000016162595734,0.24999995391132995
World,69,2,0.24999999338936368,0.2500000307674244,0.2500001021152954,0.2499998737279166
World,70,2,0.24999990414471462,0.24999999799880665,0.25000008349545105,0.25000001436102776
World,71,2,0.24999991067737964,0.2500000074622864,0.25000010710449627,0.24999997475583763
World,72,0,0.2500001940099468,0.24999997314200073,0.24999973392604344,0.25000009892200903
World,73,2,0.24999995653189583,0.25000002173365826,0.2500001080489276,0.24999991368551827
World,74,0,0.2500002145986579,0.24999998478096605,0.24999975049813652,0.2500000501222395
World,75,2,0.24999999834137077,0.25000005030429284,0.25000015760937805,0.24999979374495832
World,76,2,0.2499999940681816,0.2500000229839535,0.2500000770277835,0.24999990592008142
World,77,2,0.24999992324490997,0.25000003220778527,0.2500001721585356,0.24999987238876928
World,78,2,0.2500000132301165,0.2500000160995854,0.25000003720749114,0.24999993346280702
World,79,2,0.24999993767966655,0.25000005446104084,0.2500002277294507,0.2499997801298419
World,80,2,0.2499999240672723,0.25000000543775475,0.25000008774891613,0.2499999827460568
World,81,2,0.24999997582697842,0.25000004301673767,0.25000015582245844,0.2499998253338254
World,82,2,0.2499999588618328,0.2500000260060255,0.25000011911634673,0.24999989601579492
World,83,2,0.2500000513995177,0.25000003784872543,0.25000006878946546,0.24999984196229139
World,84,2,0.24999997756538975,0.2500000115168972,0.2500000565933778,0.24999995432433528
World,85,2,0.24999998481025695,0.2500000563346887,0.25000018876459074,0.24999977009046365
World,86,2,0.2499999275228801,0.25000004592664876,0.2500002106439249,0.24999981590654619
World,87,0,0.2500000663232065,0.2500000044623815,0.24999995142202064,0.2499999777923914
World,88,0,0.2500000180888382,0.24999999814051804,0.24999997721594622,0.25000000655469756
World,89,2,0.24999998395528764,0.25000004050756885,0.2500001408994913,0.24999983463765216
World,90,2,0.25000005027826655,0.25000005577593937,0.25000012572694186,0.24999976821885223
World,91,2,0.2499999594947216,0.25000004218969724,0.2500001692223453,0.24999982909323584
World,92,2,0.24999997643987143,0.25000005880123816,0.2500002043812599,0.24999976037763047
World,93,0,0.2500000057714728,0.2500000029135921,0.25000000356117197,0.2499999877537631
World,94,2,0.25000001530019916,0.25000002173429725,0.2500000532527057,0.24999990971279798
World,95,2,0.25000000637303904,0.25000002325462806,0.2500000661781583,0.24999990419417464
World,96,0,0.25000002785766523,0.25000000746817147,0.24999999699427114,0.24999996767989216
World,97,2,0.25000005988208385,0.25000004057277814,0.25000006959562165,0.24999982994951644
World,98,2,0.25000001124934673,0.25000002065357213,0.2500000536441495,0.24999991445293154
World,99,2,0.24999999043017854,0.2500000629052992,0.2500002037936183,0.24999974287090398
World,100,2,0.24999998849935753,0.2500000492079321,0.250000163130378,0.24999979916233242
World,101,2,0.24999993034863946,0.2500000397580497,0.2500001885001666,0.2499998413931442
World,102,0,0.2500000609090808,0.25000000378667314,0.24999995461658844,0.24999998068765755
World,103,2,0.24999992748459987,0.25000005094943795,0.2500002263616942,0.24999979520426796
World,104,2,0.24999998589849212,0.25000003049074965,0.2500001073305396,0.24999987628021875
World,105,2,0.24999999494957403,0.2500000358276197,0.2500001156092202,0.24999985361358606
World,106,2,0.2499999456619671,0.2500000335129129,0.25000015522241337,0.24999986560270657
World,107,2,0.24999997205655036,0.2500000518575272,0.25000018716325395,0.24999978892266841
World,108,0,0.25000013491552525,0.24999998788569408,0.24999983550033356,0.25000004169844714
World,109,2,0.24999995594175062,0.2500000222893643,0.2500001106375661,0.24999991113131886
World,110,2,0.250000003341499,0.2500000159071465,0.2500000458833411,0.2499999348680134
World,111,2,0.2499999735522155,0.2500000380022727,0.2500001424378455,0.24999984600766625
World,112,0,0.25000003976684193,0.2500000165253802,0.2500000133698989,0.24999993033787896
World,113,2,0.24999998584503255,0.25000005959682886,0.2500001981750526,0.249999756383086
World,114,2,0.24999993921270688,0.25000003285790234,0.25000015922198,0.24999986870741076
World,115,2,0.2500000015969997,0.25000003867434034,0.2500001185353941,0.24999984119326576
World,116,2,0.24999999181124638,0.25000004923952823,0.2500001603008534,0.24999979864837205
World,117,2,0.25000002202551846,0.25000003552806127,0.2500000895773948,0.24999985286902543
World,118,2,0.2499999390898157,0.25000001978642206,0.2500001186277251,0.24999992249603714
World,119,2,0.24999993063524015,0.2500000610745226,0.25000025486095434,0.24999975342928288
World,120,2,0.25000002095103246,0.25000004675846893,0.250000125515109,0.24999980677538966
World,121,0,0.2500001944405782,0.24999997500273707,0.2499997392370439,0.2500000913196408
World,122,2,0.2500000138771519,0.2500000400026774,0.25000011143319656,0.24999983468697412
World,123,2,0.2500000072363163,0.25000000919693305,0.2500000222340052,0.24999996133274546
World,124,2,0.24999995791273985,0.25000006263316243,0.25000023398629545,0.2499997454678022
World,125,2,0.25000004520603086,0.25000003014429484,0.2500000509319246,0.24999987371774962
World,126,2,0.24999995421007137,0.2500000480711542,0.25000019210399527,0.24999980561477916
World,127,2,0.24999998751050045,0.2500000314108274,0.25000010964675295,0.2499998714319192
World,128,2,0.2500000122600696,0.2500000397319762,0.2500001118039219,0.24999983620403227
World,129,2,0.24999997333727858,0.2500000367421607,0.25000013925360165,0.249999850666959
World,130,2,0.250000005308399,0.2500000358637428,0.2500001059889236,0.24999985283893458
World,131,2,0.2500000024497386,0.2500000180140469,0.25000005356161153,0.2499999259746029
World,132,2,0.24999998664291595,0.25000002233584845,0.25000008162019555,0.24999990940104008
World,133,2,0.25000002295076507,0.25000001449503206,0.25000002389119697,0.2499999386630058
World,134,0,0.2500000685351676,0.25000003479872973,0.25000004264793274,0.2499998540181699
World,135,2,0.24999997513788327,0.2500000362859915,0.2500001362186855,0.24999985235743974
World,136,2,0.2500000042983878,0.2500000358342181,0.2500001071085559,0.24999985275883818
World,137,0,0.2500000440407737,0.25000000452176474,0.24999997266536006,0.24999997877210148
World,138,2,0.25000001821422835,0.25000003551110667,0.25000009300978077,0.2499998532648842
World,139,2,0.24999998818154384,0.2500000297177671,0.2500001036257879,0.24999987847490124
World,140,2,0.24999997132614782,0.25000005014057314,0.2500001827623578,0.2499997957709212
World,141,2,0.24999997317109912,0.25000001860029014,0.25000008316343764,0.24999992506517302
World,142,2,0.2499999584192231,0.2500000029777559,0.2500000484956979,0.24999999010732316
World,143,2,0.25000000230715497,0.250000009143777,0.25000002607582344,0.24999996247324455
World,144,2,0.24999997833825965,0.2500000390536883,0.25000014175076984,0.24999984085728227
World,145,2,0.24999997701536597,0.2500000466673999,0.25000016594708063,0.24999981037015345
World,146,2,0.2499999865884483,0.25000003798418496,0.2500001302068571,0.24999984522050975
World,147,0,0.2500000221505463,0.25000000853484217,0.2500000059076423,0.2499999634069692
World,148,2,0.2500000077621203,0.2500000219664136,0.25000006060693303,0.24999990966453312
World,149,2,0.25000003517738384,0.25000002332764537,0.250000038710803,0.24999990278416773
World,150,2,0.24999994657331767,0.25000004245432605,0.2500001818117919,0.2499998291605644
World,151,2,0.2500000332077298,0.25000002256927073,0.2500000386226875,0.24999990560031193
World,152,0,0.2500000578517203,0.2500000211756499,0.25000001141407974,0.24999990955855003
World,153,2,0.25000000811641077,0.2500000294376258,0.250000083120066,0.24999987932589748
World,154,2,0.24999999494530056,0.2500000444885654,0.25000014257060327,0.24999981799553084
World,155,2,0.2499999864046251,0.25000004811564003,0.2500001620990231,0.2499998033807118
World,156,2,0.24999998460891132,0.2500000033770497,0.2500000253646861,0.24999998664935286
World,157,2,0.24999995247919984,0.25000003412927263,0.2500001504208216,0.24999986297070592
World,158,2,0.2500000134772089,0.25000002337964927,0.25000005989536295,0.2499999032477789
World,159,2,0.24999996814379866,0.2500000697769037,0.2500002465842369,0.2499997154950607
World,160,2,0.24999996383823908,0.2500000348932089,0.2500001421345923,0.24999985913395967
World,161,2,0.25000001593691096,0.25000005589700447,0.2500001579920473,0.24999977017403724
World,162,2,0.2500000508374137,0.250000033865225,0.25000005718212137,0.24999985811523986
World,163,2,0.25000003447545255,0.25000003183926356,0.2500000659033343,0.24999986778194958
World,164,2,0.25000004587757124,0.25000006052480134,0.25000014436682694,0.24999974923080046
World,165,2,0.2500000240718522,0.25000005192529906,0.25000013834984447,0.24999978565300426
World,166,0,0.2500000674396131,0.24999998402802862,0.2499998869711997,0.2500000615611585
World,167,0,0.2500000126242467,0.25000000272015394,0.24999999628530728,0.24999998837029205
World,168,2,0.2500000142536936,0.2500000491580023,0.25000013898151957,0.2499997976067845
World,169,2,0.2499999952612417,0.25000003738448906,0.250000120414778,0.24999984693949118
World,170,2,0.2500000142944404,0.2500000558621695,0.2500001597431663,0.2499997701002238
World,171,0,0.25000003725555575,0.2500000141652921,0.25000000904307185,0.24999993953608032
World,172,2,0.24999999323846941,0.25000000813390094,0.2500000313328762,0.24999996729475343
World,173,2,0.24999997826759907,0.2500000161309379,0.25000007080474285,0.24999993479672014
World,174,2,0.24999998092531717,0.250000029321781,0.25000010905609904,0.24999988069680282
World,175,2,0.24999989459924468,0.2500000369676372,0.2500002142916954,0.24999985414142273
World,176,2,0.24999997652852343,0.25000001253028836,0.2500000602667691,0.24999995067441924
World,177,0,0.250000048206391,0.2500000096252341,0.24999998401938342,0.24999995814899156
World,178,2,0.2499999558631635,0.24999999957822933,0.2500000407619513,0.2500000037966558
World,179,0,0.25000009039983306,0.24999999741459986,0.24999990673267247,0.25000000545289464
World,180,2,0.25000001977360425,0.2500000277997999,0.2500000671596245,0.24999988526697128
World,181,2,0.24999998300548992,0.2500000500755069,0.25000017095041205,0.24999979596859115
World,182,2,0.24999995722140755,0.25000004364992845,0.2500001758899629,0.2499998232387011
World,183,2,0.24999994313685003,0.25000004268334597,0.2500001859987023,0.2499998281811017
World,184,0,0.25000006490006543,0.25000001325937854,0.2499999797122203,0.24999994212833584
World,185,2,0.24999996501396643,0.25000006133337077,0.25000022314652887,0.24999975050613396
World,186,2,0.2500000144263136,0.25000006731840546,0.25000019498718307,0.24999972326809788
World,187,2,0.24999997466078586,0.2500000219949025,0.2500000918270582,0.24999991151725354
World,188,2,0.2500000050716965,0.25000002725386367,0.2500000794028865,0.24999988827155326
World,189,2,0.24999997545359917,0.2500000292910032,0.2500001138157068,0.24999988143969076
World,190,2,0.24999998757239783,0.2500000067180933,0.25000003271014803,0.24999997299936086
World,191,2,0.2499999701506942,0.25000006021063026,0.25000021451108506,0.24999975512759048
World,192,2,0.24999998085890532,0.25000002079476424,0.25000008262079554,0.24999991572553493
World,193,0,0.25000003710611296,0.25000001379188,0.25000000755590207,0.24999994154610494
World,194,2,0.2500000000593463,0.2500000709357198,0.2500002194995783,0.24999970950535563
World,195,2,0.24999995903695094,0.25000006991393875,0.25000025566067063,0.24999971538843968
World,196,2,0.2499999099078905,0.2500000228327471,0.2500001556631002,0.24999991159626234
World,197,2,0.2499999744987384,0.2500000321284696,0.25000012382473635,0.24999986954805573
World,198,0,0.2500000519286478,0.2500000269658288,0.25000003485795186,0.2499998862475715
World,199,2,0.250000006307859,0.25000002789007214,0.250000080858823,0.24999988494324588
World,200,2,0.24999998981848,0.2500000465527149,0.25000015396438025,0.24999980966442478
World,201,2,0.2499999483056138,0.2500000045659131,0.2500000628707105,0.24999998425776265
World,202,2,0.2500000543518055,0.25000005704820377,0.25000012559449,0.2499997630055008
World,203,2,0.25000000941387424,0.25000005135889236,0.2500001500110513,0.24999978921618202
World,204,2,0.24999997497237125,0.2500000459006157,0.250000166061591,0.24999981306542207
World,205,2,0.250000005962175,0.25000003433306717,0.25000010079095086,0.24999985891380702
World,206,0,0.2500000971397196,0.2500000162386057,0.24999995929703847,0.2499999273246362
World,207,2,0.2499999917531855,0.2500000017157171,0.2500000130376327,0.2499999934934647
World,208,2,0.2500000145241687,0.25000004305866896,0.2500001197234686,0.24999982269369384
World,209,2,0.2499999918010553,0.2500000359336067,0.2500001193659415,0.24999985289939652
World,210,2,0.2499999479872861,0.2500000015019731,0.2500000534703595,0.24999999704038137
World,211,2,0.25000000434391195,0.2500000392479077,0.25000011744402667,0.2499998389641537
World,212,2,0.25000001948952394,0.2500000387956055,0.2500001025372508,0.24999983917761978
World,213,2,0.2499999265618522,0.25000002220723605,0.2500001374804351,0.2499999137504766
World,214,2,0.24999995597467814,0.2500000503029026,0.25000019797547546,0.2499997957469437
World,215,2,0.2499999495293094,0.25000000310135684,0.25000005713110945,0.24999999023822433
World,216,2,0.2500000052319234,0.25000003118408937,0.250000092341028,0.24999987124295928
World,217,2,0.2499999765664648,0.2500000479218956,0.25000017102667915,0.24999980448496037
World,218,2,0.2500000004583785,0.2500000390897706,0.2500001213320488,0.24999983911980211
World,219,0,0.2500000585338105,0.25000002904604274,0.2500000342429182,0.24999987817722855
World,220,2,0.2500000190069619,0.2500000708122072,0.2500002013791445,0.24999970880168637
World,221,2,0.2500000014607995,0.2500000224764835,0.25000006786237916,0.2499999082003378
World,222,2,0.25000001660519966,0.2500000509768295,0.2500001426754701,0.24999978974250078
World,223,2,0.24999996966594681,0.2500000524393473,0.25000019149813607,0.24999978639656975
World,224,2,0.24999997661256276,0.2500000590328842,0.2500002050888615,0.2499997592656915
World,225,2,0.2500000254692581,0.25000004364833234,0.25000011128778826,0.2499998195946213
World,226,0,0.250000072049636,0.25000000317782517,0.2499999417949506,0.24999998297758824
World,227,2,0.24999994407734608,0.25000002472916655,0.250000129390667,0.24999990180282033
World,228,0,0.25000010035703635,0.2499999932979297,0.2499998847340503,0.2500000216109837
World,229,0,0.25000001074333494,0.2500000035007656,0.2500000010207787,0.24999998473512075
World,230,2,0.24999993872713902,0.25000003260774795,0.25000015872909315,0.24999986993601991
World,231,2,0.24999995614595785,0.2500000356538984,0.2500001520067412,0.2499998561934026
World,232,2,0.24999992257645065,0.2500000501255488,0.25000022819540935,0.24999979910259112
World,233,2,0.24999999067199455,0.2500000548556668,0.25000017884313586,0.2499997756292028
World,234,2,0.25000003225200373,0.2500000593106906,0.25000015366488637,0.24999975477241934
World,235,2,0.2500000055972124,0.25000003535363496,0.250000104425733,0.24999985462341962
World,236,2,0.24999995075807288,0.250000006219028,0.2500000654743638,0.24999997754853528
World,237,2,0.24999998515560473,0.250000045781646,0.2500001559045052,0.24999981315824413
World,238,0,0.25000005024517796,0.2500000040294035,0.24999996531957439,0.24999998040584417
World,239,2,0.2500000184128273,0.25000006080170406,0.25000017118683715,0.24999974959863142
World,240,0,0.2500000431075266,0.2500000244401418,0.25000003531865306,0.2499998971336785
World,241,2,0.24999992410836058,0.25000004013842847,0.2500001960224123,0.24999983973079865
World,242,2,0.24999996514380776,0.25000003301945783,0.25000013597068316,0.24999986586605125
World,243,2,0.24999997696026174,0.2500000331237037,0.2500001247063158,0.24999986520971879
World,244,2,0.25000000542364353,0.2500000257459686,0.2500000748676379,0.24999989396275002
World,245,0,0.25000013645377356,0.24999998833822246,0.24999983507274015,0.2500000401352639
World,246,2,0.2500000059555807,0.25000005872348374,0.2500001763079561,0.2499997590129794
World,247,2,0.2499999471065659,0.2500000398975618,0.2500001736009684,0.24999983939490392
World,248,2,0.25000001164366414,0.2500000250679706,0.2500000669925822,0.24999989629578306
World,249,2,0.2499999477505959,0.250000021268435,0.25000011480053225,0.2499999161804369
World,250,0,0.25000002655648945,0.2500000032006197,0.24999998481362143,0.24999998542926946
World,251,0,0.2500000413125924,0.2500000038552057,0.24999997327622867,0.24999998155597317
World,252,2,0.24999995700959715,0.25000003045175967,0.2500001351916689,0.24999987734697426
World,253,0,0.2500001259116597,0.24999998828447967,0.2499998453942657,0.2500000404095949
World,254,2,0.24999996349508957,0.250000045170305,0.25000017452838336,0.2499998168062221
World,255,2,0.2500000330247501,0.2500000370958743,0.25000008333495094,0.2499998465444246
World,256,0,0.25000004659950914,0.25000001260759264,0.24999999491185304,0.24999994588104513
World,257,2,0.2500000196018537,0.2500000518245043,0.2500001420825863,0.24999978649105575
World,258,2,0.24999999667819583,0.25000005189502844,0.25000016375067474,0.249999787676101
World,259,2,0.2500000272891423,0.2500000223550346,0.25000004330424486,0.2499999070515783
World,260,2,0.24999998638985463,0.25000002986675013,0.2500001049686154,0.24999987877477986
World,261,0,0.2500000055216559,0.25000000117748494,0.24999999860427075,0.2499999946965884
World,262,2,0.24999995668312436,0.2500000314828188,0.25000013839898516,0.24999987343507166
World,263,2,0.24999998382600247,0.25000000878036316,0.2500000422915208,0.24999996510211359
World,264,2,0.24999995307702452,0.2500000334121589,0.2500001480558952,0.24999986545492145
World,265,2,0.25000003054020226,0.25000002403069005,0.25000004577466733,0.24999989965444028
World,266,2,0.24999999442170645,0.2500000120265605,0.250000042990473,0.24999995056126
World,267,2,0.2500000194048595,0.2500000283365169,0.25000006968834254,0.24999988257028102
World,268,2,0.25000001556254564,0.25000002624707557,0.25000006676763814,0.24999989142274068
World,269,2,0.24999994535221204,0.25000001833245594,0.2500001085013976,0.2499999278139344
World,270,2,0.24999999681829552,0.25000000140781503,0.2500000075916297,0.24999999418225974
World,271,2,0.24999994823910937,0.25000003859219466,0.25000016775265455,0.24999984541604137
World,272,2,0.24999995915322726,0.25000005921373036,0.2500002221528803,0.24999975948016215
World,273,2,0.25000004006474835,0.2500000281163783,0.25000004958653105,0.24999988223234235
World,274,2,0.24999999846610454,0.25000001370078695,0.25000004398672115,0.2499999438463873
World,275,2,0.2500000144982489,0.25000002264713467,0.25000005627806676,0.24999990657654975
World,276,2,0.24999997789759737,0.2500000626052115,0.25000021494781527,0.2499997445493758
World,277,2,0.2499999919013127,0.250000042407555,0.250000139502339,0.24999982618879324
World,278,2,0.2500000066761486,0.25000005172623463,0.2500001539091059,0.24999978768851094
World,279,2,0.25000002151286527,0.2500000382801402,0.25000009861944755,0.24999984158754704
World,280,2,0.24999993318409883,0.25000003314850844,0.2500001658604583,0.2499998678069344
World,281,2,0.2499999466845112,0.25000003557554834,0.2500001608726719,0.24999985686726856
World,282,2,0.24999996752854886,0.2500000163129534,0.2500000810815494,0.24999993507694826
World,283,2,0.24999996876843963,0.25000003822776035,0.25000014785287655,0.2499998451509235
World,284,2,0.24999999347672575,0.25000002066319965,0.2500000706609399,0.24999991519913467
World,285,2,0.24999996678435357,0.2500000584473386,0.2500002124720234,0.24999976229628448
World,286,0,0.25000002623457385,0.25000001440195485,0.25000001988702925,0.2499999394764421
World,287,0,0.2500000137976901,0.25000000348887935,0.24999999783140284,0.24999998488202782
World,288,2,0.24999998667554219,0.2500000303494191,0.25000010657721955,0.24999987639781912
World,289,2,0.2500000176844275,0.2500000714307527,0.25000020409051077,0.2499997067943091
World,290,0,0.25000003630220463,0.2500000204424138,0.2500000293239318,0.24999991393144982
World,291,2,0.24999999517315188,0.25000005484833604,0.25000017460600654,0.2499997753725055
World,292,2,0.24999996590509022,0.25000002269149935,0.25000010202425177,0.2499999093791587
World,293,0,0.2500002162651667,0.24999997548788452,0.2499997200745913,0.25000008817235747
World,294,2,0.24999999850848403,0.2500000811661857,0.2500002531344025,0.2499996671909277
World,295,2,0.25000002882680916,0.2500000688924819,0.25000018587878375,0.24999971640192517
World,296,2,0.25000001745061773,0.25000003061864795,0.25000007811584285,0.24999987381489144
World,297,2,0.25000002018427414,0.250000015276512,0.25000002790310216,0.24999993663611172
World,298,2,0.25000000417258605,0.2500000591879341,0.25000017941939723,0.2499997572200826
World,299,2,0.24999994368568776,0.25000005453216534,0.25000022205187206,0.24999977973027476
World,300,2,0.24999999416693455,0.2500000530336745,0.2500001701508529,0.24999978264853806
World,301,2,0.2500000177067073,0.2500000183468797,0.25000004037449325,0.24999992357191975
World,302,2,0.24999999149702995,0.25000002505430474,0.2500000857106869,0.24999989773797845
World,303,2,0.2500000078575693,0.25000002520157916,0.25000007074391284,0.24999989619693866
World,304,2,0.24999989423740449,0.2500000047640396,0.25000011322745685,0.24999998777109905
World,305,3,0.24999989140697607,0.24999996574804453,0.249999995853934,0.25000014699104534
World,306,2,0.250000025294545,0.2500000176362612,0.25000003086459366,0.24999992620460013
World,307,2,0.24999998044932545,0.25000005413104226,0.2500001861375511,0.2499997792820812
World,308,2,0.25000000343246676,0.2500000495984112,0.25000015027032585,0.24999979669879624
World,309,0,0.25000005875823206,0.2500000211243252,0.2500000096869434,0.2499999104304993
World,310,2,0.2500000247556445,0.2500000412447309,0.25000010481816126,0.24999982918146343
World,311,2,0.24999994222518981,0.25000005057919106,0.2500002115925849,0.24999979560303423
World,312,2,0.24999995784854978,0.2500000447808344,0.25000017815477593,0.2499998192158399
World,313,0,0.25000009187253647,0.25000000231651537,0.24999992111578048,0.24999998469516765
World,314,2,0.2499999349390144,0.25000003884706135,0.2500001818400743,0.24999984437384998
World,315,2,0.2499999724605634,0.25000003698779916,0.2500001407379569,0.24999984981368054
World,316,2,0.2499999486769759,0.25000002640711066,0.25000012987051257,0.2499998950454009
World,317,3,0.2500000023378906,0.24999998588119718,0.249999954675651,0.2500000571052612
World,318,0,0.2500000279276042,0.2500000154090837,0.25000002166147695,0.2499999350018353
World,319,2,0.2500000164275391,0.25000001242683106,0.25000002326869014,0.2499999478769397
World,320,2,0.25000002940950217,0.2500000191694848,0.250000032118491,0.24999991930252208
World,321,2,0.24999999154935643,0.25000003204123167,0.2500001071738368,0.24999986923557505
World,322,2,0.24999998781294383,0.25000002620455175,0.25000009319589306,0.2499998927866113
World,323,2,0.24999996271133768,0.25000002241004965,0.25000010443379567,0.24999991044481695
World,324,2,0.2500000090524595,0.25000004376388113,0.2500001273073588,0.24999981987630054
World,325,2,0.24999996562396615,0.25000002744968636,0.250000117691063,0.24999988923528438
World,326,2,0.24999999151809693,0.25000006072711267,0.25000019644935934,0.24999975130543103
World,327,2,0.2499999705653729,0.2500000263821371,0.2500001096921244,0.24999989336036568
World,328,2,0.24999998038756607,0.25000003360291917,0.25000012239282676,0.249999863616688
World,329,2,0.25000003747388433,0.25000003822524564,0.25000008339397506,0.24999984090689503
World,330,2,0.25000001300068464,0.25000001294797075,0.250000027719611,0.24999994633173364
World,331,2,0.24999998179686284,0.2500000343578832,0.2500001239126488,0.24999985993260512
World,332,2,0.2499999963237749,0.2500000110584013,0.25000003753107447,0.2499999550867493
