tag,id,cluster,membership_0,membership_1,membership_2,membership_3
World,78,3,0.00039112811971917416,6.140806295446996e-08,6.510590012944395e-07,0.9996081594132209
World,79,1,6.28881191400744e-16,0.9999939187230948,2.6473197253029826e-20,6.081276898309561e-06
World,80,3,0.038630568728883985,3.4102741126978224e-18,6.680077747259194e-09,0.9613694245910178
World,81,3,2.0261662317370972e-05,1.5426036904860365e-07,1.6828009929928084e-15,0.999979584077286
World,82,0,0.9442665066838908,1.884349088354207e-14,8.250345097242267e-11,0.05573349323358305
World,83,3,0.00012402545049326505,2.8075353994403957e-06,1.6222715064733604e-11,0.9998731669978888
World,84,0,0.9999798300429766,5.823745266180719e-22,1.3331108445463664e-14,2.016995700769738e-05
World,85,1,2.432115769321132e-12,0.9999958803504844,1.0169944581720344e-21,4.119647063477737e-06
World,86,3,0.003364980964644062,5.152558034243205e-07,2.2590742318922267e-16,0.9966345037795248
World,87,0,0.4454398337987068,2.2467848472402837e-14,0.3197307992625757,0.23482936693870676
World,88,0,0.999998079768172,2.757630213224026e-23,2.594481343005435e-13,1.9202315536845295e-06
World,89,3,0.00016684413507988985,0.0028787653618827435,8.692248593125328e-13,0.9969543905021432
World,90,1,2.617061859168821e-13,0.9999301734751777,2.2989241175597605e-19,6.982652455655017e-05
World,91,1,6.403956826854584e-17,0.9999997906790205,8.264482851653754e-19,2.0932097892858237e-07
World,92,1,4.167058840460689e-16,0.9996123284629289,7.515224081203316e-19,0.00038767153708350394
World,93,0,0.9999997851147331,3.50006210852005e-24,1.7497592281509013e-13,2.14885101445682e-07
World,94,0,0.9999999956772285,6.110255503324536e-26,1.7648423009684638e-17,4.322744399226947e-09
World,95,3,0.0004987832317401974,2.0653921358253305e-08,1.3648155673093576e-08,0.9995011824661654
World,96,0,0.9818539191787761,1.4710837402804479e-15,2.0345858585531827e-08,0.01814606047534569
World,97,3,0.13785192836470458,0.00010995780476440196,1.0950348523784299e-13,0.8620381138303999
World,98,0,0.9999999537615178,1.2256509419129485e-22,1.6228448681027695e-16,4.623846959631578e-08
World,99,1,1.1594769723893672e-05,0.9787587939142695,1.7141091521642577e-20,0.021229611315981965
World,100,1,2.4639066816127743e-08,0.9716749702704528,3.5185906585819757e-16,0.028325005090504497
World,101,1,3.820531662943455e-15,0.9957630018739999,5.803183109409268e-14,0.004236998125949714
World,102,0,0.999999994819234,1.3706073900733124e-25,3.76432139390816e-12,5.176997152856236e-09
World,103,1,2.1918269890704647e-08,0.7638142273468018,2.1865237448927023e-15,0.23618575073489956
World,104,0,0.8113136443696018,6.781584379978731e-05,2.2007987651179496e-09,0.18861853758579655
World,105,3,0.06585507364631117,0.04678188252223218,5.572521426541609e-12,0.8873630438258846
World,106,1,3.9291565222314606e-13,0.9996815399987783,2.7669880187525052e-15,0.0003184600008338459
World,107,3,0.21046323818535223,7.106537865328757e-07,9.840724425776173e-18,0.7895360511608691
World,108,2,5.432177703126366e-08,1.9965281142265184e-26,0.9999998713748338,7.430339684628393e-08
World,109,3,0.0001896074299558231,1.3519896422960597e-09,4.728714690332271e-14,0.9998103912180131
World,110,0,1.0,5.032492681294062e-38,3.477666206091122e-25,4.884849512842326e-15
World,111,3,0.002805775437817663,0.012679064555583939,9.266873662355273e-13,0.9845151600056538
World,112,3,3.1006096671149513e-06,2.3851073195899487e-11,1.3773849654369364e-06,0.999995521981497
World,113,1,1.2402562332105718e-15,0.9999997505991329,3.7201670684918685e-24,2.494008562598551e-07
World,114,3,3.3141576730392806e-05,0.00011940630168366923,1.848670004464411e-13,0.999847452121425
World,115,1,2.3213682908607027e-16,0.9999998840390344,1.970223458742117e-18,1.1596094040025017e-07
World,116,1,4.878942362209737e-12,0.999808664733443,3.6198564740468597e-17,0.0001913352617048288
World,117,3,0.00035076916619123825,0.12555030784513496,2.304322734036168e-11,0.8740989229656043
World,118,3,0.00013703123763540782,2.9573371464569936e-08,2.6702910153401035e-09,0.999862936518696
World,119,1,1.0742608654559756e-16,0.999996749989686,1.7900301640162475e-23,3.2500103160692665e-06
World,120,1,4.7399738430913494e-11,0.9999972531475901,6.799683419465889e-20,2.746805017216747e-06
World,121,2,8.05184470343995e-11,5.714198273385199e-29,0.9999999952727876,4.646718660853673e-09
World,122,3,0.005191746522595268,0.00017170482598603414,2.2839158073702564e-13,0.994636548651167
World,123,0,0.7794013603411815,1.2302626994406382e-15,1.545558971816119e-08,0.2205986242032436
World,124,0,0.989727695310436,6.321935427472431e-09,5.633048529807874e-23,0.01027229836764958
World,125,3,1.792515572462992e-05,0.004558456179992003,5.596066010312074e-10,0.9954236181046573
World,126,1,1.3216637371596647e-11,0.9999714603577361,1.5461485669977484e-17,2.853962903800028e-05
World,127,3,0.001188498180864545,2.8128962101513087e-10,1.1953890418997812e-09,0.9988115003424831
World,128,1,1.7521783030046585e-07,0.999921029962688,6.823346854451127e-17,7.879481946722252e-05
World,129,3,0.0006980808537063505,0.0034696092796349,4.9650054948739015e-14,0.9958323098665992
World,130,1,1.7826783092651172e-16,0.9999999589747981,6.714064571497413e-14,4.1025157643502695e-08
World,131,0,0.9999999998448175,8.173491866329743e-28,1.103307064291036e-19,1.5520058754666369e-10
World,132,0,0.7090878193534266,1.1016620322854522e-11,1.3395999823742618e-10,0.290912180501603
World,133,3,6.653511393597847e-08,1.259776945130962e-08,7.185075001939867e-06,0.9999927357921001
World,134,3,1.5288721649446264e-09,0.06329854108869845,5.354096430867918e-09,0.9367014520283309
World,135,3,0.002197264423126169,0.00010004355819617902,1.156611187447225e-14,0.9977026920186537
World,136,3,0.011535805804476766,0.00011873772166050627,5.9128300446115355e-09,0.9883454505610478
World,137,0,0.9999999999323563,7.082347279789065e-30,7.18027575789477e-17,6.76434124713652e-11
World,138,1,3.516878851006364e-07,0.9981464155128347,4.1308919783835563e-13,0.001853232798870284
World,139,0,0.9999983522580966,2.4447712573533192e-18,2.8003654029333996e-19,1.647741875211294e-06
World,140,1,1.9982349638180954e-12,0.9999042281409122,7.93510453962985e-21,9.577185707373178e-05
World,141,3,1.7425797533453768e-06,3.4218770484555085e-06,2.6460636500754656e-08,0.9999948090825806
World,142,0,0.9999980377444256,7.136864998730169e-26,2.4951377213430008e-15,1.9622555561381222e-06
World,143,0,1.0,3.315476148536647e-39,3.317154225996297e-24,4.233480092269965e-16
World,144,3,1.7753763339483441e-09,0.023433800671161385,5.0007890147267314e-11,0.9765661975034293
World,145,1,3.6961668284668997e-10,0.9999925350607082,1.8788188370416988e-16,7.464569691249626e-06
World,146,3,0.001192071678661101,5.537535113610339e-05,8.521498548326505e-12,0.9987525529616806
World,147,0,0.9999998676707466,7.777344795540638e-24,7.039532532842912e-13,1.3232852571348814e-07
World,148,3,0.0010480978506128829,5.617830082600622e-09,1.8984796394925563e-08,0.9989518775467588
World,149,3,1.380435098270055e-12,0.0003833956312443063,2.1892128023752527e-06,0.9996144151545716
World,150,1,3.7839900314000385e-06,0.9903963525534732,4.98621825170426e-15,0.009599863456512654
World,151,0,0.9997454619612648,4.404887961752218e-17,6.760935381473277e-13,0.00025453803807981736
World,152,3,0.0004926479820104821,2.082871825913629e-08,5.089987149802592e-08,0.9995072802893833
World,153,3,9.378414136747028e-12,0.004804551875972481,4.163211822596199e-08,0.9951954064825118
World,154,3,2.7950801137607617e-05,0.0042326952215524455,1.5539353882972023e-13,0.9957393539771776
World,155,1,1.346259073331502e-11,0.99834203198401,7.247105344003126e-18,0.0016579680025378507
World,156,0,0.999999999985107,5.2322596834488226e-33,1.0082299315792153e-21,1.4910265655799564e-11
World,157,1,1.0550623204275058e-12,0.9992447323641698,7.241506442503772e-12,0.0007552676275327499
World,158,0,0.999999999848967,1.7314832347410455e-24,3.140299574015751e-22,1.5103623917744816e-10
World,159,1,5.66155426125076e-11,0.9988990921952436,2.4660164975127693e-22,0.0011009077481436266
World,160,3,1.6139658553980742e-06,0.19857621584143223,8.11541096905911e-10,0.8014221693811869
World,161,1,1.6158762520272168e-16,0.9999999172744686,2.2571005379659766e-21,8.272555004755883e-08
World,162,0,0.9905831708435934,1.1350764852020499e-12,4.186962566488775e-14,0.009416829155227555
World,163,1,1.4808264022761242e-07,0.9980195288115478,9.238642358359698e-10,0.0019803221819463673
World,164,1,6.267206199824635e-17,0.9999997852767368,2.2059232002593357e-22,2.147232630510216e-07
World,165,1,2.5995522891986e-12,0.99999274239487,8.733167365534506e-20,7.2576025570568355e-06
World,166,2,6.09460440249104e-08,3.037481442027136e-17,0.9868613341792998,0.013138604874646692
World,167,0,0.999999998578744,4.569604046607027e-31,1.4445269137315652e-14,1.4212343961992358e-09
World,168,1,9.80037789839989e-14,0.9999985067075053,8.279631164084502e-20,1.4932923801871435e-06
World,169,3,0.012844806167070283,5.521062587077969e-07,2.244653410747976e-14,0.9871546417266248
World,170,1,4.1939424323211766e-20,0.9999999998607336,3.943441588293619e-24,1.3926479520323843e-10
World,171,0,0.9993278172003726,1.6102475323798596e-17,6.604371412487425e-11,0.0006721827335709263
World,172,0,0.9065808567972833,5.980741085129115e-14,1.2783022506156929e-07,0.09341901537245358
World,173,0,0.9815599152048291,8.892029344990943e-15,6.419209776323656e-10,0.01844008415324397
World,174,3,0.10008323724064307,7.407843073389772e-06,4.447005569101608e-12,0.8999093549118143
World,175,0,0.9975069390527848,1.2869594711306283e-12,1.1073376035062417e-16,0.0024930609459017103
World,176,0,0.7957874431607039,6.701775928210279e-14,3.5717817628040048e-09,0.20421255326743865
World,177,3,0.06552135323831658,2.0095930709021357e-13,1.5355304619472507e-05,0.9344632914568621
World,178,3,0.0003992703852277278,3.4544947802215777e-19,3.322758144927248e-07,0.9996003973389829
World,179,0,0.9985941433748268,7.471591316757247e-23,0.00016526236414467874,0.001240594261022906
World,180,3,6.869851884878334e-06,2.3269959628261548e-07,1.3682267572089451e-09,0.9999928960802948
World,181,1,4.3597952553008255e-11,0.999317801525895,5.596800663123282e-21,0.0006821984305310328
World,182,3,2.0306866801026454e-06,4.899738072660604e-05,2.38119138877243e-16,0.9999489719325882
World,183,0,0.6471435806412633,3.7389339732990616e-07,2.5695273248976674e-18,0.35285604546533855
World,184,3,5.010976529810021e-08,1.4614863593153223e-08,0.00020399668836506378,0.9997959385870261
World,185,1,2.4296590605928888e-05,0.9748004494761142,3.79473990884074e-21,0.02517525393327336
World,186,1,5.732390056978744e-16,0.9999979098367605,1.9757915511050812e-25,2.0901632163341963e-06
World,187,3,4.3946678752776325e-07,1.8541843562661673e-07,6.344770488949695e-10,0.9999993744803215
World,188,0,0.9999999484229547,5.563364697614886e-22,4.53035937529695e-18,5.157705848594702e-08
World,189,3,1.527545917781863e-09,0.00047881176358412886,4.006346756137682e-10,0.9995211863082251
World,190,0,0.9971210693275804,6.436576070925483e-17,9.056829118972746e-11,0.0028789305818289323
World,191,1,7.326330057681737e-07,0.9699656384142161,8.04406176129628e-18,0.030033628952787828
World,192,0,0.9984531805970047,3.459772181312555e-16,3.855273713044565e-16,0.001546819402974544
World,193,0,0.9999338925382147,6.10044292932656e-17,2.166850811133503e-10,6.61072450968918e-05
World,194,1,9.891026870182573e-20,0.999999991275331,1.5342593157835196e-25,8.724646147760055e-09
World,195,1,8.90402989276713e-20,0.9999999854152862,1.6225159715012795e-27,1.4584689915413645e-08
World,196,0,0.9986713913826535,1.3504746460373645e-17,2.9459054299627415e-15,0.0013286086173190084
World,197,1,2.0801765946386324e-10,0.9993754457765069,1.4069086327385012e-14,0.0006245540154391462
World,198,3,0.349211067997286,1.0772820735569674e-05,5.606627846476513e-10,0.6507781586213194
World,199,0,0.9971323943949716,1.1856527867275805e-13,1.8101609247462122e-13,0.0028676056047527393
World,200,1,4.763878519246557e-10,0.987508033126076,8.284647807653632e-17,0.01249196639755763
World,201,3,2.3218990668133268e-10,7.949573595703234e-10,1.1434146142255277e-07,0.9999998846313995
World,202,1,2.6885284010578277e-14,0.9999856269781814,1.5530555700730215e-20,1.4373021806449878e-05
World,203,1,1.230831507712854e-08,0.9999405912079283,1.1967797014213294e-16,5.939648374833128e-05
World,204,1,4.605912123384257e-18,0.9999999781458657,4.884171927755772e-19,2.1854115948485318e-08
World,205,3,0.011019519337544059,5.981584948451249e-05,1.2717684717003942e-10,0.9889206646858056
World,206,3,1.783591207723804e-05,2.6163461851286524e-11,0.001216867965267184,0.9987652960964966
World,207,0,1.0,5.185205996962411e-50,1.952889973377317e-29,1.757093115131614e-21
World,208,1,1.095487297265217e-09,0.9999180548323968,2.919361699284166e-16,8.194407209193417e-05
World,209,3,0.007690569746762773,1.8868177495328727e-05,5.827815758152005e-14,0.992290562075671
World,210,0,0.9943741541449119,4.143965600282166e-22,6.55250851683411e-10,0.005625845199814793
World,211,0,0.9999454650356984,2.317376475511367e-06,5.113146550392483e-16,5.2217587828805304e-05
World,212,3,0.16887399451611956,1.8324363203112005e-08,2.6851029598146056e-13,0.8311259871592482
World,213,3,1.3533349515306602e-12,4.3168163370631094e-05,4.172643737384284e-08,0.9999567901088319
World,214,1,4.640685802458674e-13,0.941741607960874,1.4930711870611005e-15,0.05825839203863549
World,215,0,0.9409041110704315,1.5895553792908693e-21,2.032513794916939e-08,0.05909586860444252
World,216,3,0.0001819101020003642,1.7360092132090107e-09,7.985752543153427e-11,0.9998180880821302
World,217,1,5.573440353344962e-17,0.9998477649876086,3.888637613536909e-18,0.000152235012372937
World,218,3,1.1043859317955054e-05,0.0027895776578144376,8.431975627745557e-12,0.9971993784744586
World,219,3,3.970506783043936e-10,0.0023508480826869857,1.67458439382667e-07,0.9976489840617982
World,220,1,2.62163202955528e-14,0.9998733921947403,1.3658826549998667e-22,0.00012660780522318217
World,221,3,2.8436099787465305e-07,6.122797931563866e-05,9.00766557807176e-07,0.9999375868931504
World,222,0,0.990675710499183,3.3077473806931723e-07,2.27840070631742e-20,0.009323958726054201
World,223,1,3.32946373852475e-15,0.9999471358636115,2.0714291631588755e-19,5.2864136411807794e-05
World,224,1,1.787112644772446e-07,0.995154250667921,6.050411175419863e-19,0.004845570620790746
World,225,3,0.32129465126478457,2.2535402170345207e-05,2.3442266209481174e-16,0.6786828133330576
World,226,0,0.9902561593404269,1.809493025472033e-19,3.729194403584979e-06,0.009740111465162939
World,227,3,3.366121724319692e-06,2.7556763088879715e-05,7.952478318199366e-09,0.9999690691626906
World,228,2,3.2716234917793862e-09,1.0777538403547845e-16,0.9994694989302668,0.0005304977981228668
World,229,0,0.9999923049053825,2.3157803356433112e-24,6.974900787690116e-12,7.695087658184717e-06
World,230,3,0.017699837347515335,0.007628825074805016,1.2342085387266713e-14,0.974671337577654
World,231,3,0.04580240545615861,0.0003254199520166059,1.4506384474999763e-12,0.9538721745903974
World,232,0,0.7350083898577959,6.130142798670216e-08,3.529278128460357e-17,0.2649915488407485
World,233,1,6.97555546091136e-17,0.9999999795639953,1.7982199752729748e-23,2.043599348954372e-08
World,234,1,8.771952245325726e-06,0.9934141747870079,6.691763428911184e-20,0.006577053260728158
World,235,0,0.9999999988929176,4.924226099093486e-19,9.473665039952422e-22,1.107055825231344e-09
World,236,0,0.9999912468559807,6.3899479097877035e-25,1.4199969325411775e-14,8.753144004575436e-06
World,237,3,0.01669278788517618,0.0002560752550211625,3.983646465818607e-15,0.9830511368597985
World,238,0,0.9988305637385682,8.365141316259867e-21,1.4558707534373033e-08,0.0011694217027373576
World,239,1,3.180190355741399e-13,0.999426378582382,3.1850297929983622e-21,0.0005736214173229429
World,240,0,0.9999975778322099,1.425528823777882e-14,1.961892139551041e-16,2.422167748120264e-06
World,241,3,0.07759068118833193,6.34150602348265e-12,5.444736414298187e-16,0.9224093188053166
World,242,3,0.0004456857449987183,5.173712668883003e-07,1.1837308940544632e-12,0.9995537968825267
World,243,3,2.248329935488072e-05,9.368736658734496e-08,2.14307313836794e-12,0.9999774230111379
World,244,3,0.1480118498873974,5.935823968962905e-07,4.314758663929345e-11,0.8519875564870586
World,245,2,0.13790568814707763,3.258737768817474e-20,0.8616455599303362,0.00044875192258564037
World,246,1,9.985363792696059e-14,0.9999927673873192,7.46257018106468e-22,7.2326125690419995e-06
World,247,3,0.37125965232636793,0.0040807263767514545,6.25507419483229e-12,0.6246596212906397
World,248,3,5.564904223393137e-05,8.278803146025234e-08,4.880111565408769e-10,0.9999442676817399
World,249,3,0.0015667546102960336,8.646398549044259e-13,4.497405211791974e-09,0.9984332408914218
World,250,3,0.13726058794159043,8.581215780491061e-15,7.153106411933932e-06,0.8627322589520001
World,251,3,0.0006814302037013364,1.9718387432087812e-13,7.902825863290169e-07,0.9993177795135291
World,252,3,0.0010537343325891977,3.626956739616971e-07,3.226960506617586e-12,0.9989459029685194
World,253,2,4.96336970415595e-13,3.867685181520437e-22,0.9999999661619091,3.3837593179613966e-08
World,254,3,5.814803309816718e-06,0.019004778644783935,3.425723699511074e-15,0.98098940655189
World,255,3,3.5349554888192108e-09,0.00033361537280769975,4.136129401553289e-10,0.9996663806786183
World,256,3,1.2103720391844184e-05,1.895109829496532e-09,0.000703579693523115,0.999284314690992
World,257,1,2.896295728596154e-20,0.9999999998274802,8.154261401864342e-23,1.725134141893156e-10
World,258,0,0.9998245430209485,2.2936402214009206e-10,3.562305900079069e-21,0.0001754567496869071
World,259,3,0.0071086538668283785,1.9533230835787465e-07,4.453404851406079e-07,0.9928907054603509
World,260,3,0.3328026216987523,0.002939923747007476,9.239194960174587e-09,0.6642574453150191
World,261,0,0.9999999481129307,6.427366400009664e-27,3.5913929225582724e-15,5.188707308114549e-08
World,262,1,1.456228721209975e-14,0.9999976292493464,1.9163634473336553e-15,2.370750659148148e-06
World,263,0,0.9999971689578899,4.977970869591899e-23,7.246798962179793e-15,2.8310421173770286e-06
World,264,3,0.0004023910372770664,0.00029133165004660203,2.479200535627849e-12,0.9993062773102012
World,265,3,2.0272926081186138e-06,0.0003552143882042202,2.929209692544356e-06,0.9996398291094836
World,266,0,0.659176935988509,2.369427050738694e-16,1.132426949329116e-09,0.3408230628790753
World,267,3,0.42372044115448443,8.793788931654245e-07,6.957083911680447e-12,0.5762786794596513
World,268,3,8.027872109041431e-06,1.3484521398873754e-06,7.780503915547319e-09,0.9999906158952627
World,269,3,0.0003153941008648905,9.298556292994092e-12,1.1008764308292232e-10,0.9996846057797656
World,270,0,0.9999999889986385,5.601715681606457e-31,2.8566122789085526e-15,1.1001378383431536e-08
World,271,0,0.9999861521366588,1.695026842060275e-15,3.548660454830437e-20,1.3847863319787967e-05
World,272,1,1.231415313873056e-12,0.9999012786242687,3.3550767669626383e-21,9.872137449858394e-05
World,273,0,0.8525937975896682,7.098178806833655e-12,1.0147240123041709e-11,0.14740620239306987
World,274,3,0.050713294697926965,1.4726417932393438e-09,8.052721998122759e-08,0.9492866233022379
World,275,3,1.5019364882547596e-10,3.7287494408758344e-06,2.636776241535661e-07,0.9999960074227497
World,276,3,0.0072357655530410625,0.05243357598039308,2.9549821945842824e-18,0.940330658466557
World,277,1,6.932508157146067e-07,0.9021151304551783,6.116838223680896e-15,0.09788417629398449
World,278,1,1.0297185589014721e-09,0.9995736574313523,7.354598286685717e-18,0.00042634153892487944
World,279,3,1.5680817087912236e-05,3.281559465437345e-05,4.832101987117274e-12,0.9999515035834304
World,280,3,0.3068911215988882,1.1101352470617747e-07,1.2132972499685218e-15,0.6931087673876022
World,281,0,0.9837690855210495,2.600353185012874e-11,1.2662139094308856e-15,0.0162309144529371
World,282,3,0.0008572541209058942,1.5468297065907802e-10,5.861985377132056e-06,0.9991368837390616
World,283,1,4.052238243631752e-13,0.9999953631827974,2.7875295227723454e-15,4.636816804643491e-06
World,284,3,0.00572893693280452,1.474596096315375e-10,7.607337466081896e-10,0.9942710621589985
World,285,1,3.985808688122402e-12,0.9999877216664622,3.843266909084701e-21,1.2278329549942682e-05
World,286,3,0.0001881159276787456,3.1410591849411336e-09,5.725526406090645e-06,0.999806155404844
World,287,3,0.20151394188047447,2.892846833041617e-16,5.647532119704e-07,0.7984854933663302
World,288,3,0.008218012060424258,9.526584772292684e-06,2.284698774587739e-09,0.991772459070114
World,289,1,1.0430825200582869e-20,0.9999999958071157,2.0939796939057076e-25,4.192873673362256e-09
World,290,0,0.9981641803337445,4.794014257453367e-10,2.746783539701849e-12,0.0018358191841212112
World,291,1,4.122032798171461e-11,0.9997939542019082,6.222591421848285e-20,0.00020604575686899683
